# 2.25607, 0.963582, 1.00886, 0.591637, 0.658323, 0.719965, 0.650591, 0.711367, 0.603505, 0.543449, 0.497499, 0.706383, 0.523929, 0.616722, 0.736336, 0.777775, 0.707567, 0.701355, 0.5698, 0.618245, 0.633018, 0.722159, 1.25791, 0.69725, 0.562154, 0.517628, 0.633512, 0.600774, 0.616295, 0.449649, 0.551935, 0.656602, 4.88442, 0.80373, 0.47401, 0.539463, 0.6073, 0.649667, 0.586141, 0.537799, 0.469875, 0.490402, 0.531139, 0.510898, 0.397212, 0.579207, 0.553678, 0.564242, 0.652469, 0.513619, 0.566248, 0.58343, 0.443824, 0.734716, 1.41359, 0.72946, 0.52568, 0.568778, 0.608715, 0.717773, 0.622457, 0.55797, 0.492279, 0.492011, 0.51855, 0.515872, 0.376132, 0.584171, 0.553927, 0.603768, 0.682539, 0.603538, 0.540911, 0.592576, 0.81858, 0.951569
-869.554,0.862793,0.120725,6,63,0,905.309,1.88871,-2.56559,1.88645,-0.42773,0.970676,0.454159,-0.580505,0.2487,0.40247,0.210882,-0.958175,-0.113142,1.40174,-0.98444,0.629596,0.21864,0.729711,-0.0893986,-0.808871,0.00962632,0.310325,-0.313551,2.48859,0.323855,0.980797,0.87533,-0.858953,-0.276589,-0.41887,0.233024,-2.12346,-0.122768,1.0271,0.557608,-1.10563,0.171132,-1.2397,-0.377696,0.606006,-0.188945,-0.15874,-0.211381,0.101116,-0.406352,0.206956,0.258175,0.888469,0.184064,0.895856,0.420047,-0.736351,0.391057,0.0121904,0.473188,-0.515478,0.712085,-0.3503,1.41908,-0.206767,-0.526641,-0.21717,0.905339,1.043,0.568632,0.898761,0.247049,-0.244797,0.356349,1.00588,0.446329,-0.49421,0.508344,1.05565,-0.166112,-0.968224,1.53938,20,-42.3536,-38.5849,-44.0259,-36.3644,-34.4038,-36.3841,-38.6633,-33.745,-34.6211,-36.8564,-36.3944,-40.7475,-36.1712,-37.2641,-43.4334,-37.2126,-41.8736,-40.8195,-41.9235,-35.6394,-37.6976,-36.9605
-874.272,0.976316,0.120725,6,63,0,911.139,5.10642,2.12003,-0.440457,1.10217,0.315837,-0.249244,0.893803,-1.45316,0.526952,-0.616695,0.195719,-0.680637,-2.13088,-0.462664,-0.92166,-0.591151,-0.910585,-0.128453,1.31331,-0.921941,-0.7137,0.846303,-1.18979,0.551545,-0.584499,-0.269279,0.691624,0.112022,-0.0566364,-0.957467,0.905797,1.48431,2.612,-0.102192,0.0151378,-0.250865,0.153793,-1.35236,-0.150874,-0.226116,-1.23943,0.151631,0.260213,-0.718177,0.0746202,1.01309,-0.595824,-0.616589,0.499529,-0.456142,-1.82188,-1.21279,1.00241,-0.293068,-0.730916,-0.487372,0.346959,0.28898,0.616442,-1.61299,-0.915214,0.176913,-0.550575,0.280913,-0.0232221,-0.727417,-0.288172,-0.714869,-1.15378,-0.848818,-0.674396,-0.598086,-0.348536,-1.32012,1.38351,-0.618275,20,-40.7859,-37.7482,-43.9154,-34.9552,-34.9329,-35.8788,-38.5389,-34.8176,-36.2576,-36.3867,-35.5027,-38.7994,-36.3582,-36.7822,-40.6773,-40.5954,-42.4339,-38.3348,-43.8871,-36.1877,-38.5508,-37.0306
-862.078,0.940803,0.120725,6,63,0,905.885,1.9608,-0.742203,2.09207,-0.555508,0.36897,-0.341404,-0.476636,-0.394008,-0.217442,0.215662,-0.118951,-0.0862771,-0.838617,-1.27092,-1.31816,0.192684,0.973517,-1.71831,-1.22149,0.157758,0.524835,-0.104664,2.31519,-0.418072,1.24405,0.340033,-0.497233,1.33023,0.110186,0.337584,0.307305,0.0475346,0.341366,-0.746342,-1.93916,-0.171447,-0.293016,0.518291,0.429675,0.548547,-1.53574,-0.592672,-0.602569,-0.652675,-0.322702,-0.748632,0.106105,-0.194576,-0.0800996,-0.013733,-0.452859,-0.406584,-0.921216,-0.705019,0.197441,0.491995,-0.340512,0.990678,1.70394,-0.0771313,0.133445,0.0200606,-0.108083,-0.92559,-0.353258,-1.01489,0.700825,0.51887,0.769225,0.258773,-1.48159,1.10645,-0.145135,-0.129198,-1.05522,1.20004,20,-40.5494,-32.4507,-38.8223,-37.9151,-33.4903,-41.3517,-39.4468,-35.1505,-34.915,-35.7826,-35.239,-39.4726,-37.1367,-35.9104,-43.1076,-40.7427,-42.3362,-38.6515,-41.498,-36.9771,-36.1197,-37.6466
-858.259,0.953993,0.120725,6,63,0,895.155,2.69819,0.669384,-0.992451,2.19071,0.616325,-0.382122,0.112514,0.113171,0.318286,-0.0277532,-0.163977,-0.798679,0.520597,-0.354267,0.974118,-0.299511,-0.723295,1.2027,1.07062,-0.747347,-0.330082,0.374411,0.127261,0.496035,-1.78048,0.393891,-0.115127,-1.15432,-0.880692,-0.922457,-1.11,-0.00698072,3.6772,-0.0283288,1.51698,-0.481133,-0.475528,0.108793,0.696995,-0.679672,1.32232,1.06636,0.584817,0.903981,-0.460305,-0.33515,-0.410567,0.0923013,1.09624,-0.813495,0.793637,0.350552,1.15723,-0.00330982,0.617334,-0.150046,1.46132,0.671291,0.312363,-1.58447,-0.982983,-0.571864,0.560228,-0.0498216,0.862442,-0.336158,-0.541353,-0.346689,-0.709328,-0.535361,-0.22629,-0.136928,0.767477,0.0254846,-0.70291,-0.478711,20,-37.8105,-34.2193,-41.4571,-35.686,-32.1474,-36.4533,-35.7496,-32.8551,-33.9801,-36.2476,-38.0229,-36.0514,-39.2207,-35.8175,-44.882,-40.5263,-39.8657,-41.3581,-43.7164,-40.0297,-37.9829,-34.629
-862.451,0.813431,0.120725,6,63,0,895.765,2.12132,-0.645791,1.90332,-3.05835,1.08557,-0.804291,0.250684,-0.917386,0.0417066,0.593707,0.57083,0.184488,-0.864311,-0.45173,-0.570738,0.639703,0.658219,-1.16789,-3.23783,-0.0866991,0.634045,0.284676,2.28324,0.58565,4.37911,0.266945,-0.174805,1.30659,0.231031,0.211449,0.522043,0.385643,2.12656,-0.706098,-1.72318,-0.795776,-0.459812,0.260279,0.0844796,0.55302,-1.40839,-0.92293,-1.09714,-0.948322,-0.324304,-0.803463,-0.32253,-0.716744,-0.0768824,0.0990555,-0.933288,-0.407544,-0.484008,-0.410989,0.0701076,0.0409039,-0.302639,0.350263,1.0649,-0.512377,-0.404758,0.967471,-0.551231,-0.355531,-0.622029,-0.279021,0.910131,0.442976,0.108488,-0.127016,-1.078,0.236574,0.335465,0.151046,-1.42277,-0.164347,20,-39.7639,-33.8803,-42.4638,-36.5567,-35.2473,-37.0438,-36.5716,-34.5045,-34.2575,-36.5547,-36.0903,-37.3994,-36.7737,-36.1502,-41.7507,-38.5314,-41.553,-41.7435,-41.3206,-37.3338,-36.5044,-35.6333
-863.185,0.751701,0.120725,6,63,0,901.589,1.03279,-0.183664,-0.14784,1.60432,0.219769,0.104809,-0.422101,0.118646,0.236166,-0.584589,-0.670265,-0.624668,0.993209,-0.406664,0.709152,-1.27147,-0.653921,1.24947,1.25048,-0.107877,-0.602758,1.19805,0.998111,-0.30885,-1.21805,0.500012,0.260119,-1.32802,-0.552191,-0.533657,-0.886196,0.0373075,5.1443,0.288938,1.55011,0.0563654,0.131326,0.0940839,0.304069,-0.169766,1.02899,1.39021,1.07839,1.21962,-0.575044,-0.230235,-0.17658,0.631094,2.18045,-0.516961,0.389404,0.681298,1.66332,-0.0638644,1.31988,0.0352169,1.42414,0.466571,0.244265,-0.710639,-0.364783,-1.46926,1.00131,0.211271,0.590035,-0.549194,-0.369225,-0.37469,-0.244763,0.406016,0.247004,0.249318,-0.069858,-0.0502484,-0.554378,0.80145,20,-42.7643,-34.5415,-39.7872,-35.5869,-34.0611,-38.3121,-41.8907,-34.3673,-34.9927,-32.7364,-34.0802,-39.4351,-37.5522,-34.5242,-42.5398,-39.8029,-40.6292,-41.6094,-42.3816,-38.0528,-37.535,-36.0939
-868.34,0.736262,0.120725,6,63,0,905.04,3.94363,0.141481,2.54005,-0.499149,0.0264574,-0.465253,-0.288183,-0.193964,-0.8833,-0.152504,0.0226133,-0.00391494,-1.29605,-1.51132,-1.02864,-0.2423,0.748144,-0.599002,-0.280117,0.388927,-2.21201,-0.914685,0.709434,0.881063,1.31777,2.07056,-0.335556,1.28064,-0.188944,0.821491,0.473876,0.136973,1.84918,-0.33718,-2.73103,-0.478446,-1.2765,-0.301576,-1.50175,0.500258,-0.565769,0.653024,-1.44358,-0.0630093,0.112565,-0.420534,0.0881499,0.65598,0.163548,-1.513,-0.559862,-0.307912,1.19083,-0.448154,-0.526753,-0.0983837,-2.13429,0.418545,-0.3342,-1.05131,-1.71127,0.313084,-0.114379,-0.180383,-1.32943,-1.13331,0.868423,0.273182,0.312738,0.0428111,-0.428394,-0.19258,-0.493068,-0.67651,1.48264,0.244322,20,-41.4075,-35.7703,-40.2702,-36.7468,-34.1286,-35.7234,-39.7229,-33.9851,-34.2239,-33.2305,-34.5605,-38.617,-38.6498,-34.1029,-42.8684,-39.0897,-40.6685,-42.1798,-40.1909,-39.9977,-38.764,-36.9177
-863.621,0.97034,0.120725,6,63,0,904.696,4.42077,1.0072,-0.716977,1.08657,1.39889,0.570376,0.413376,0.258165,0.103846,-0.503291,-0.072736,-0.895752,0.0477645,0.0118645,-0.00897712,0.707825,0.549229,1.28303,0.42145,-0.33466,2.48591,1.65777,-0.00833787,-0.790491,-0.2487,-0.974429,0.0144057,-0.952364,0.223553,-1.26263,-0.433787,-0.314714,2.04609,0.465189,2.63203,-0.364814,0.532168,0.505792,1.25486,-0.291405,0.949008,0.169617,1.08002,0.000648756,-0.443502,0.708424,0.185974,-1.08023,0.277673,-0.481782,-0.173813,0.257573,-1.38698,-0.0628405,-0.562982,0.130094,3.66129,0.400929,1.7055,-0.424231,0.982342,-0.435445,1.03491,-0.122275,1.123,-0.369542,-0.538892,-0.597806,0.233791,-0.970485,-0.554771,0.427743,0.912517,0.011318,-0.293999,-0.391867,20,-35.7896,-34.245,-43.8767,-35.0741,-31.8533,-35.7077,-35.2069,-33.7811,-34.3345,-35.9199,-35.8216,-35.9069,-35.9293,-35.4829,-46.6174,-43.1712,-42.6472,-41.6571,-46.3498,-36.5914,-37.7213,-36.2398
-867.48,0.800198,0.120725,5,63,0,897.779,2.44518,-0.0277466,-0.668437,1.72429,1.35178,0.267099,0.632498,-0.166264,-0.22188,-0.214842,0.416997,-0.557789,0.105769,0.534754,1.09201,0.55835,0.683871,-0.252449,1.40564,1.99008,2.75141,0.243233,1.71469,-0.980281,-0.560201,-0.758694,-0.231191,0.630724,0.0522882,-1.12994,-1.28199,-0.894473,0.335877,-0.80411,2.65837,-0.511101,0.24354,0.996259,1.37226,-0.0256174,-0.197524,0.237852,0.846586,-0.572517,0.391938,-0.5518,0.25477,-0.208208,1.02836,0.0795437,-0.741434,-0.634226,-1.15902,0.690864,-0.535682,0.0981223,3.34825,0.430406,1.6759,0.485536,-0.394658,0.413885,0.408019,0.0394767,0.590186,-0.532043,1.63417,-0.17552,-0.181215,-0.36483,0.084057,0.523756,-0.103828,-0.640191,-1.25997,1.19662,20,-40.7531,-35.199,-40.5283,-36.0547,-33.9087,-40.0156,-34.6235,-32.1005,-36.9756,-37.8535,-37.1874,-39.1843,-37.2887,-38.2871,-42.2693,-38.3255,-40.6251,-41.5378,-41.1805,-38.3264,-35.9165,-35.3724
-877.638,0.726827,0.120725,5,63,0,916.662,0.637923,-1.16963,-0.546088,0.270744,0.7869,-0.0489353,-0.108111,-1.04491,-0.487087,0.407954,-0.30913,-0.0359362,0.322349,-2.5822,0.842058,-1.07123,-1.0087,-1.2275,-0.352844,-1.09284,0.286579,1.23418,0.558719,-0.926816,-0.574337,-0.700362,-0.18195,-0.6796,-0.501471,-1.14484,-2.85826,0.7669,5.27511,0.368908,0.410144,-0.768691,-0.955416,-0.352411,-0.405512,-0.96246,-1.00018,-0.957213,-0.122844,-1.33048,0.235677,1.14079,-0.116769,-0.804782,-0.68396,-0.0603292,-1.08799,-1.38926,-1.4484,-1.50875,1.05108,1.48634,2.12166,0.898702,0.941701,-0.953556,0.713977,-0.383594,0.101712,-0.706571,0.826508,-1.22475,0.87868,0.715611,1.0006,-0.358319,-1.31091,1.60368,0.69139,-0.430252,-0.623324,0.0496439,20,-37.2966,-34.1713,-44.5289,-32.8205,-34.0647,-39.8843,-37.6548,-37.2574,-35.2815,-34.903,-34.5962,-38.3793,-36.3625,-36.0541,-42.9888,-42.9293,-43.2355,-39.2777,-45.4969,-37.606,-36.317,-36.9696
