# 2.60017, 0.865547, 0.669743, 0.801345, 0.688695, 0.706333, 0.768811, 0.546059, 0.534459, 0.674908, 0.695995, 0.889518, 0.61709, 0.789215, 0.531314, 0.562722, 0.484519, 0.587496, 0.677455, 0.682486, 0.716947, 0.747165, 1.09663, 0.541722, 0.597794, 0.568461, 0.650408, 0.548652, 0.687741, 0.433417, 0.706521, 0.578465, 14.2117, 0.569013, 0.581504, 0.63247, 0.565678, 0.563356, 0.626719, 0.469153, 0.422723, 0.528536, 0.571813, 0.614625, 0.469371, 0.605168, 0.518354, 0.605856, 0.616861, 0.484889, 0.53571, 0.538375, 0.635993, 0.62522, 1.66024, 0.539575, 0.630991, 0.647343, 0.624288, 0.610783, 0.606868, 0.517484, 0.4596, 0.622381, 0.582236, 0.714579, 0.514695, 0.616287, 0.528976, 0.599452, 0.714221, 0.469902, 0.502968, 0.511659, 0.815822, 1.04443
-867.291,0.999267,0.106879,6,63,0,897.863,4.14638,1.08494,-0.134614,0.0933331,0.109689,-0.476091,0.371263,0.893823,0.462745,1.12334,0.037096,-1.19668,0.719584,-0.940218,1.22124,-0.104149,1.15924,0.0624235,-0.231814,0.518186,-0.138843,0.0310252,0.561333,1.16061,1.57671,0.162448,-0.0721585,0.925132,0.453707,-0.238733,-1.34955,0.355525,0.877989,0.121913,-0.0724411,-0.849556,0.790952,0.503179,1.0728,-0.364522,-1.14592,-0.70701,0.3392,1.3496,0.807505,1.05887,-0.0563509,0.945627,0.1631,-0.544136,-0.141598,-0.158881,1.02176,0.888487,-0.419572,-0.446255,1.23646,0.889839,2.92556,-1.99961,0.208741,-0.512475,-0.30374,-1.22757,0.48131,-0.19038,0.462084,-0.285249,0.514228,0.735937,-1.71521,-0.016982,0.0161953,-0.701962,0.671282,0.932836,20,-40.9525,-34.1667,-45.5812,-37.6901,-33.6776,-34.6653,-38.9658,-34.4112,-33.1334,-35.2076,-34.8374,-37.0615,-40.8051,-35.0194,-42.1011,-41.4558,-38.9387,-40.3192,-42.8072,-40.6004,-38.2956,-35.8688
-875.893,0.796259,0.106879,6,63,0,909.599,-0.0661167,-0.745078,1.64554,0.590771,0.984996,-0.197945,-0.994287,-1.17114,-0.788998,-1.04675,-0.131396,0.755026,-1.18808,-0.31126,-1.02581,0.282654,-1.03356,-0.0536477,-0.27375,-0.724824,0.732502,0.0126663,0.671666,-1.52802,-1.01952,0.805165,-0.340262,-1.20029,-1.14421,-0.325891,0.710583,-0.700305,6.73488,-0.561114,-0.531874,0.0599329,-1.72007,1.11172,-0.281382,0.38327,0.890912,1.26242,-0.455113,-1.32095,-1.33603,-0.395354,-0.957358,-0.644778,1.33132,-0.0571676,-0.11683,0.0654926,-0.795453,-0.516641,0.751179,0.774477,-0.20187,0.735964,-0.69631,-0.630408,-1.15537,-0.0359512,2.02732,0.472501,-0.654061,-0.92329,-0.337622,-1.65633,-0.450025,-0.848401,0.489226,0.734679,-0.164715,0.861996,-0.358561,-0.617689,20,-36.8359,-33.9963,-38.4079,-38.6502,-38.4064,-41.508,-35.7697,-38.1353,-36.5812,-36.4971,-36.5279,-38.7482,-36.832,-37.4246,-38.3941,-39.0348,-43.5438,-41.0365,-39.4796,-37.2951,-40.1851,-37.9585
-864.917,0.929169,0.106879,6,63,0,908.371,4.5262,0.299258,-0.513939,0.272114,0.37332,-0.773979,0.723356,0.716806,1.27478,0.186359,-0.683317,-0.687525,0.0565884,-0.295807,0.299022,-0.105623,0.904305,0.181377,-0.00875409,-0.244828,0.109612,0.323602,0.926574,1.92708,0.790368,-0.343666,0.127787,0.869798,0.605032,-0.0644416,-0.835714,0.728217,3.46821,0.0131759,-0.178919,-0.538104,0.913732,-0.449724,1.16919,-0.447395,-1.44861,-0.254649,0.782682,-0.0191549,0.870703,0.822045,0.928063,0.338024,-0.322772,-1.08735,-0.962202,-0.324228,-0.329201,0.00307576,-1.14966,0.763786,0.993119,-0.00975341,2.80501,-1.35206,0.485387,-0.331735,-1.0666,-0.801319,0.442892,-0.221681,0.211534,0.498809,0.621305,-0.0844939,-1.7061,0.0414155,1.21503,-0.779936,-0.021967,-0.404591,20,-37.0213,-34.1225,-45.8591,-37.4404,-32.8207,-36.5964,-37.5334,-34.4999,-36.2908,-36.2181,-37.0981,-36.7767,-37.6227,-36.2571,-45.939,-40.6843,-39.278,-37.9784,-43.1588,-37.6034,-36.1506,-37.3432
-858.259,0.93792,0.106879,6,63,0,896.41,2.67763,0.221948,1.18743,1.28519,-0.369044,0.00521098,-0.142967,-0.245761,-1.04717,-0.260136,0.304213,0.172777,-0.210622,-2.29858,0.442136,-0.142875,-0.8707,-0.631815,0.601513,-0.578364,-0.158582,0.210121,0.333558,-1.03289,-0.718917,0.855197,-0.558455,0.497837,-1.04085,0.216577,-0.298058,0.420869,1.03516,-0.463635,0.207827,-0.734277,-0.303087,0.573217,-0.225126,0.458411,0.354439,0.880467,-1.01749,-0.0448259,-0.179337,0.571814,-0.74628,0.142702,0.919429,-0.606212,-1.16236,-0.0782151,-0.518077,-0.610213,1.0036,0.155162,0.967878,-0.201683,0.949827,-0.391028,-0.595334,0.32428,0.495163,0.146831,-1.3201,-0.700835,-0.93083,-0.0902705,-1.12116,-0.669735,-0.767006,0.158837,1.00898,-0.514652,-0.443883,1.26609,20,-38.968,-34.2329,-46.4648,-34.9172,-32.2273,-35.5167,-38.7306,-35.0245,-37.2221,-36.4848,-37.2419,-38.767,-36.9525,-37.2955,-46.1146,-39.205,-40.237,-38.575,-41.2127,-36.7035,-35.1453,-37.7877
-855.742,0.98846,0.106879,6,63,0,881.502,4.27126,0.224952,0.107378,-0.642272,0.526759,0.450635,0.0608902,0.56768,0.581334,-0.102462,0.133789,0.333208,-0.399769,-0.16926,0.517943,-0.164172,1.24669,-0.148979,0.415577,0.558416,0.295784,0.291354,1.26007,-0.047469,0.65973,0.106822,-0.446626,0.031945,-0.855216,-0.634776,-0.69871,-0.590183,0.553357,-0.772805,0.98457,0.4241,0.178172,-0.000781304,0.620632,-0.290696,-0.691124,0.722245,0.263543,-0.161395,0.0157102,-0.120913,-0.410337,-0.0939394,0.0716599,-0.597558,-0.813828,0.0310614,0.123573,0.0600448,-0.675517,-0.424349,1.48834,1.56343,1.08088,-0.806425,-0.180188,-0.311502,-0.066735,0.831891,0.287957,0.0208527,1.52846,-0.304614,0.135465,0.851558,-1.05965,-0.130526,-1.71985,0.373429,0.145472,-0.698424,20,-38.7816,-36.8311,-37.2734,-37.475,-35.6935,-39.3461,-36.6642,-35.8719,-34.1079,-34.0979,-34.573,-37.6039,-37.7746,-35.5293,-45.84,-39.9446,-41.6293,-42.4887,-42.7855,-38.1832,-37.2965,-35.4783
-859.908,0.976462,0.106879,6,63,0,884.954,4.29394,1.72917,1.2584,1.31863,-0.42319,-0.0585097,-0.517483,-1.22553,0.85111,0.310698,0.615449,-0.69798,0.422998,0.208715,0.547995,-0.327898,1.09913,0.998436,1.60585,-0.166952,0.612988,0.738999,0.258504,0.289657,-0.0227507,1.35945,0.759119,-1.12329,0.0596971,0.29605,-0.888448,-0.138635,1.31578,-0.516237,-0.241949,-0.570328,-0.0430846,0.395579,0.572051,0.392935,0.453431,-0.00194831,-0.95791,0.423438,0.179787,-0.277997,0.311317,-0.201289,0.814664,0.0132564,-1.95053,0.669897,-0.235538,-0.762898,-0.00184288,0.392824,0.42172,0.418296,1.79723,-0.0366447,-0.251542,-0.14009,0.391587,0.129871,-1.14514,0.214865,0.475869,-0.755248,0.5965,0.0216199,-1.1253,1.115,0.513258,-0.247998,-0.315149,-0.642001,20,-39.8869,-34.9661,-47.2587,-35.2969,-32.2628,-41.6704,-38.863,-33.5469,-34.736,-34.643,-34.7022,-38.2692,-37.2568,-35.6898,-44.5965,-40.8951,-40.2601,-38.3929,-44.1351,-36.2011,-34.4505,-35.8259
-857.614,0.843685,0.106879,6,63,0,891.229,2.1981,-0.960685,-0.103551,-1.14984,1.41058,-0.458835,0.802488,0.776486,-0.467569,-0.452527,-1.02991,-0.61841,-0.903065,-1.17498,-0.52347,0.308682,-0.974375,-1.51197,-0.925729,-0.0101904,-0.473905,-0.377221,1.27981,0.055596,0.621498,-0.485111,-1.39582,0.642846,-0.414057,-0.829907,0.200944,-0.1351,0.882212,0.292867,0.180658,0.00763112,-0.747749,0.14245,-0.0758757,-0.413184,-1.01574,0.101474,0.805453,-0.297828,-0.729223,0.358099,-0.834094,0.0547488,0.635636,-0.677533,-0.46584,-0.714654,0.353623,0.25737,-0.09788,0.259937,0.570432,0.526101,-0.132355,-1.39723,-0.572881,-0.242227,-0.787896,-0.261984,0.960441,-0.978805,-0.332538,-0.329871,-1.24197,-0.429791,-0.0345408,-0.837247,0.741642,-0.0249042,0.289861,0.799826,20,-36.2966,-36.0582,-45.2717,-33.4403,-35.6946,-38.1841,-35.1069,-35.8522,-34.5195,-34.3972,-34.6929,-36.5361,-37.9937,-35.1751,-42.6498,-43.3391,-42.0677,-41.407,-45.963,-38.3073,-36.2052,-35.7479
-874.467,0.849032,0.106879,6,63,0,911.338,2.39406,0.480629,0.170876,0.662325,0.471257,1.24936,0.679994,-0.798605,0.39444,0.190948,0.048647,-2.3876,0.27095,-0.221475,-0.129393,1.24292,0.387706,1.01041,-0.976424,1.12147,-0.324818,0.777375,0.220003,-0.456495,0.047775,1.42262,-1.39666,-1.2967,0.502354,-0.847706,-1.96859,-0.110552,3.37512,0.062339,1.07446,-0.23529,-1.71961,-0.208877,-1.55063,1.44897,0.380386,-1.21446,0.171969,1.17327,0.212732,0.0325687,1.59786,0.0576035,0.745869,-0.334484,0.551958,-1.59301,1.0432,-0.586167,1.024,-0.191478,1.80428,0.141387,-0.727921,-2.46942,-2.24515,1.31322,0.282997,-0.889522,-0.445748,0.591143,0.900176,-0.430541,0.642715,-1.40022,-1.0757,0.133866,0.367513,-1.3953,0.233746,-0.124422,20,-39.2846,-36.1711,-41.4352,-34.8596,-34.7537,-36.0157,-37.8688,-34.7823,-33.8963,-35.3562,-35.0592,-38.3833,-38.0427,-36.7508,-45.8848,-41.5103,-41.4943,-39.2179,-44.5024,-36.0668,-36.7008,-36.171
-871.26,0.895707,0.106879,6,63,0,909.818,2.11202,-1.40544,0.857146,-0.420372,-0.0780641,-2.05847,-0.0841317,0.393367,-0.681975,-0.533473,-0.533952,1.60408,-0.639044,-0.259986,-0.168463,-1.37327,-0.0125539,-1.26611,0.439957,-1.34618,-0.0515267,-0.352261,3.01157,1.0536,0.243753,-0.487795,0.469073,0.842233,-1.01757,0.214479,0.958577,0.04088,0.974258,-1.18863,-1.14845,-0.196857,0.935403,0.78755,1.69845,-1.458,-1.01569,1.31442,-0.311505,-0.995692,-0.900144,0.0503257,-1.83662,0.315821,0.839615,-0.564167,-1.064,1.0096,-0.569389,0.380165,-0.631153,-0.00984866,-0.593024,1.16043,2.53808,0.790485,0.281121,-1.35675,0.108122,0.30458,-0.320933,-1.23101,-0.759739,-0.603114,-0.742851,0.856152,-0.0752542,0.647888,-0.218483,1.18589,-0.614528,0.486626,20,-39.7673,-35.2575,-37.7587,-36.8739,-34.7795,-39.9986,-39.4359,-34.1654,-35.1974,-34.3856,-34.1682,-36.8412,-41.0375,-35.1468,-44.5028,-39.4577,-39.8181,-40.7731,-42.9572,-39.7147,-37.3815,-35.6835
-869.388,0.984433,0.106879,6,63,0,912.655,4.45066,1.99547,-1.40298,0.650521,-0.00611339,-0.423365,0.475517,-0.683532,0.54115,0.171715,0.00826212,-1.18242,-0.447305,-1.42692,0.625009,0.782609,0.0233439,1.67784,-0.641864,0.805512,-0.612342,1.56714,-1.36529,1.36814,0.105385,0.792305,-0.561076,-0.911415,0.189385,-0.284321,-0.81188,0.682834,4.16155,-0.340786,0.578123,-1.59131,-0.346691,-1.44382,-0.724295,0.584728,-0.0194404,-0.650492,-0.423038,0.178514,0.437724,1.72352,-1.23229,-0.871687,0.0128977,-1.61705,0.00800393,-1.76177,0.0783797,-1.7651,0.154685,0.392908,0.864762,-0.0409668,0.456706,-1.53741,-2.11816,0.452433,0.583884,-1.30705,-0.601401,-0.363062,0.450053,-0.111732,-0.433083,-0.612258,-1.15624,-0.590331,0.426045,-1.86454,0.0818612,-0.0509548,20,-40.2543,-36.1157,-38.5784,-36.042,-34.4276,-39.3513,-38.9581,-33.0903,-35.187,-35.7267,-35.8289,-36.1799,-38.3515,-35.8267,-42.3179,-39.0899,-39.018,-41.6452,-42.4987,-38.6933,-36.6535,-35.4008
