# 2.52282, 0.911034, 0.698104, 0.65176, 0.569657, 0.696376, 0.610726, 0.649742, 0.868916, 0.599211, 0.568057, 0.753858, 0.551415, 0.627752, 0.631686, 0.565333, 0.73789, 0.639901, 0.591618, 0.656828, 0.542345, 0.685892, 1.06717, 0.623747, 0.561113, 0.583199, 0.561986, 0.618062, 0.584959, 0.483214, 0.612841, 0.62689, 5.81343, 0.724877, 0.603057, 0.565568, 0.677373, 0.560977, 0.559624, 0.498622, 0.648787, 0.480078, 0.576158, 0.514116, 0.508573, 0.630087, 0.555835, 0.464445, 0.56972, 0.602328, 0.586809, 0.512673, 0.597949, 0.522459, 1.50968, 0.635692, 0.611858, 0.702174, 0.702269, 0.634744, 0.641403, 0.516482, 0.652033, 0.560788, 0.575605, 0.579299, 0.489837, 0.554188, 0.518708, 0.501395, 0.625356, 0.620564, 0.602065, 0.554228, 0.687295, 0.99309
-858.678,0.924489,0.114704,6,63,0,897.052,2.11803,-0.14396,-0.338019,0.56598,0.364935,-1.2531,-0.0281749,-0.0456557,-0.250543,-0.131825,-0.738105,-1.99686,-0.923701,-0.130441,-1.7351,-0.0947604,-0.86058,-1.83062,-0.000608479,-1.38654,-0.174745,-0.263458,0.604387,-0.460031,-1.10544,-0.363668,-1.05555,-0.401225,-1.36539,-0.268651,0.405259,-0.0206801,1.43002,-1.02925,0.211964,-0.435633,-0.766528,0.648565,0.209365,-0.50626,-1.14091,-0.0537708,-0.399458,1.6006,-1.63592,-1.55148,-0.144038,-0.530422,0.272849,-0.200892,-0.322,0.13836,-1.11627,-1.60833,0.0872202,-0.285073,1.86145,1.00397,0.968018,0.0592004,-0.219193,-0.389918,0.430234,-0.023075,-0.126463,1.48794,-0.721218,-0.651615,0.514417,0.537133,-0.250577,1.30361,0.199031,0.332104,-0.122567,0.858626,20,-38.5828,-33.3284,-37.9984,-38.4882,-34.2751,-36.3113,-37.222,-35.8268,-36.3133,-33.0651,-33.7318,-38.5558,-39.7885,-36.2387,-43.2175,-40.543,-40.8855,-39.829,-42.4614,-38.4999,-38.7625,-35.8034
-859.116,0.853658,0.114704,6,63,0,900.436,4.45268,-0.0270104,1.42045,-0.287027,0.240156,0.411007,-0.124701,-0.554429,0.114248,-0.0972825,0.642054,0.704277,-0.232676,-0.939805,1.06418,-0.131277,0.816304,1.08774,-0.0506028,1.17491,0.154153,0.767161,1.29625,0.65958,1.97994,1.41099,0.471387,-0.0689779,0.740331,-0.456112,-0.928951,-0.237313,1.2361,0.375955,-0.434534,-0.314151,0.295101,-0.272877,0.688793,0.245677,0.918596,0.245709,0.300197,-1.2583,1.21368,0.712827,0.303419,0.743066,0.852218,-0.922684,-0.857121,-0.0461281,0.813446,0.605205,-1.01602,0.713291,-0.684345,0.0811252,0.264727,-1.38814,-1.00449,0.382017,0.291464,-0.774548,-0.0377853,-2.42282,1.14218,0.886076,-0.721943,-0.849191,-0.865659,-0.726092,-0.567737,-0.562492,-0.0112676,0.865038,20,-39.2937,-35.2765,-43.8843,-34.3649,-32.6568,-39.8736,-35.3385,-32.7455,-34.4794,-34.3969,-35.5835,-38.0675,-39.0444,-34.4293,-43.611,-38.3035,-42.7949,-42.6216,-41.4744,-40.0104,-34.5833,-36.2403
-859.135,0.910593,0.114704,6,63,0,888.489,1.15988,-0.681956,0.0258978,0.727422,0.333032,-0.896424,-0.283634,0.187603,-0.535197,0.164787,-0.976536,-1.43959,-0.145921,-0.0625461,-1.60363,0.218718,-0.342342,-1.51476,0.413525,-0.797238,-0.745786,0.168224,0.657766,-0.682259,-1.65562,-0.276259,-0.993852,0.151103,-1.13397,-0.199405,0.214091,-0.174543,3.2971,-0.472258,0.425363,-0.0160851,-0.0466276,0.32576,0.608297,-0.142642,-0.652572,-0.349946,-0.419912,0.940481,-1.80883,-2.14451,-0.0754659,-0.55944,0.473588,0.140766,-0.0665067,-0.265086,-0.492673,-0.905161,1.70798,0.635946,1.70207,1.09318,1.47753,-0.492302,0.443252,-0.637269,-0.0531581,-0.096233,0.688568,0.972493,-0.937287,-1.19153,0.578459,0.482148,-0.503233,1.33391,1.24935,0.694911,-0.233813,0.545373,20,-39.299,-32.3861,-40.5959,-37.4758,-35.1826,-35.4778,-38.3627,-36.018,-34.9525,-35.3389,-35.9539,-36.3348,-38.1544,-35.2967,-43.7111,-38.8641,-41.2359,-41.8752,-41.0457,-37.9424,-37.3908,-36.6107
-857.186,0.953401,0.114704,6,63,0,898.299,2.91511,0.511019,-0.316464,0.492889,0.389964,-0.587665,-0.473147,-0.000564076,0.112059,0.182702,1.68941,0.177087,-0.430595,0.359471,-0.569068,0.189121,2.49629,-0.269989,0.734626,1.08434,-0.421213,-0.112987,0.768967,0.728168,0.920824,1.26877,0.0644519,0.138733,-0.214251,0.00543894,0.208438,-0.487438,3.905,-0.000705236,0.968392,-0.147802,-0.117812,1.03276,0.609035,0.0569169,0.511704,1.14701,-1.07798,0.503162,0.186936,0.0734029,0.49786,0.495425,-0.434351,0.767937,-1.31786,-0.0968752,0.993222,0.613442,1.01291,-0.00490429,1.82016,0.23341,0.274403,-1.17395,-0.644205,-0.378046,0.903795,0.141158,-1.85427,-0.390145,0.646397,-1.23353,0.343778,-0.134856,-1.33425,0.89167,-0.876423,-0.28958,0.950995,0.84301,20,-37.6903,-34.4783,-40.683,-36.0979,-34.7398,-35.4604,-36.9482,-34.3776,-34.6972,-36.417,-36.7788,-37.9053,-37.1838,-36.9535,-43.3269,-38.9033,-41.9572,-39.4588,-40.646,-37.1861,-38.8455,-36.7031
-855.236,0.891881,0.114704,6,63,0,883.829,3.18132,-0.318607,1.86806,0.195062,0.448685,-0.343145,-0.358898,-0.766849,0.0396931,-0.491732,-1.05738,-0.588467,-0.0277152,-1.02707,0.335827,-0.465001,-2.23073,0.222877,-0.913485,-1.34005,1.07582,0.931069,0.665843,-0.683039,-0.208566,-0.440805,-0.658619,-0.717158,-0.223481,-0.997541,-1.00162,0.662805,0.80996,-0.566746,-1.18445,-0.139498,-0.112252,0.0255884,0.646914,0.217451,-0.350518,-0.179355,0.486305,-0.75413,-1.03618,0.655709,-0.678175,-0.583258,1.56349,-1.07375,0.332351,-0.464494,-1.14905,-0.578144,-0.705197,0.433449,-0.807089,0.803112,1.03387,-1.19903,0.0666747,0.14699,0.296882,-0.52923,1.46351,-0.766501,-0.442708,-0.0794194,-0.304811,-0.383177,0.0405433,-0.655542,1.46892,0.0332282,-0.918171,-0.331603,20,-38.7962,-33.1503,-44.9951,-33.9308,-34.3558,-38.5914,-37.4665,-34.7018,-33.8245,-33.8489,-34.57,-39.0744,-37.3597,-33.6586,-41.0519,-39.1412,-43.62,-41.8924,-41.8377,-38.3775,-36.5014,-36.9352
-854.446,0.805861,0.114704,6,63,0,889.818,2.61014,0.611003,0.459841,0.0457454,0.149806,0.140551,-0.825814,-0.359075,-0.30801,-0.317745,-0.36472,-0.49153,-1.37561,-1.45717,0.192552,-0.369615,1.47232,-1.4593,0.353619,-0.129282,-1.03714,-0.0694235,0.515646,-0.425231,0.321142,1.36066,-0.0335428,1.1838,-0.112737,0.5406,0.131497,-0.375747,2.66294,0.143319,0.895684,-0.0525312,-0.720068,0.60481,0.780219,0.343988,-0.809171,0.327055,-0.899645,0.169597,0.687959,0.107433,-1.10986,0.0276986,0.257994,0.267438,-0.910346,0.668715,0.355561,-0.722182,0.924374,0.532911,0.827102,0.734132,0.272223,-0.213065,-0.0830977,0.464517,-0.281824,0.74478,0.0599998,0.15305,1.42935,0.184824,-0.14885,0.754195,-1.27991,0.457886,-0.216096,1.01212,0.268998,-0.075263,20,-40.2779,-35.8334,-39.3487,-36.5541,-35.3512,-38.9763,-38.6682,-35.9154,-32.882,-35.2927,-35.2734,-36.9954,-38.3377,-34.985,-40.7171,-41.6169,-39.8911,-40.026,-44.4921,-37.4305,-36.6527,-35.604
-856.775,0.865163,0.114704,6,63,0,896.013,0.917052,-1.14037,-0.163772,-0.839289,-0.0606152,0.678128,-0.966408,-0.699539,-0.506724,-0.187036,0.260295,-1.40046,-0.963335,-1.47883,-0.954342,-0.580729,-0.188435,-1.37684,-0.177723,0.317985,-0.350555,1.36527,1.69229,0.41684,0.503204,0.0240741,-0.595456,-0.116575,0.0316018,-0.500064,-0.31997,-1.08299,4.08979,-0.122818,0.124526,0.117105,0.368256,-1.3554,0.801962,0.133532,-0.114328,0.0210685,-0.874742,0.0546808,-0.234408,0.718907,-0.0628525,-0.223872,1.36388,0.751655,-0.824484,0.209863,0.0229042,-1.60469,0.115767,0.613243,0.28685,0.949478,0.596537,-2.69076,0.278637,0.341385,0.0462454,-0.645952,-0.934764,-0.17099,0.235229,0.0809507,0.288636,0.288286,0.218854,1.64155,-0.43446,-0.333772,1.1676,-1.03254,20,-38.6873,-33.9883,-42.2922,-35.6368,-32.7427,-40.2272,-36.3049,-34.317,-33.4784,-35.2836,-35.0718,-37.649,-35.7053,-35.2669,-42.3339,-40.9047,-42.3092,-42.7234,-43.8513,-38.485,-36.2388,-35.479
-859.518,0.828953,0.114704,6,63,0,889.156,4.27106,0.640924,0.193361,1.24499,0.712549,-1.88371,0.834441,0.048449,-0.190595,0.498132,-0.352637,-0.435256,0.155089,0.190114,0.111341,-0.0738285,-0.268906,0.552824,-0.471798,-0.229784,0.965245,-0.726707,0.196332,0.0536573,0.0867844,0.314719,-0.0943335,0.616041,-0.48133,-0.196953,-0.440335,0.748965,3.18733,-0.00224346,0.127228,-1.07554,-0.763211,2.05285,0.014658,-0.564358,-0.174841,0.357438,0.693833,0.269648,-0.220903,-0.334562,-0.520701,0.0200643,0.36212,-1.79238,-0.058314,-0.720677,-0.957448,1.76731,-0.302587,0.0600924,0.552961,0.173467,0.769542,0.405825,-1.53619,-0.862722,0.124223,0.142592,0.40098,-0.373103,-0.161371,-0.737571,-0.748352,-0.716468,-1.1185,-1.12529,0.631391,-0.594808,0.355915,0.086729,20,-37.9541,-36.0531,-42.8555,-36.4149,-34.5482,-36.6218,-37.0587,-33.5891,-35.4192,-36.295,-37.0982,-37.4671,-38.8876,-37.3318,-42.6149,-40.2502,-41.2187,-36.9026,-42.1516,-38.9328,-37.5825,-36.2209
-868.537,0.87981,0.114704,6,63,0,910.952,1.82793,1.0254,0.468766,2.47154,2.10528,0.168965,1.43916,0.579062,1.40054,-0.0162091,0.0587587,-1.57394,-0.420941,-0.475794,0.554637,-0.493032,-0.692829,0.0555917,-0.403833,-1.32464,0.870083,-0.145734,0.425343,-0.0566098,0.279052,0.320332,0.481155,-0.453361,0.188779,-1.32738,-0.127744,1.3692,7.81726,-0.739707,0.375364,-2.05717,-1.55389,0.730412,-0.644482,-1.48911,-1.03458,0.180377,0.761667,0.113965,0.290617,0.573887,-0.778919,-0.0519105,0.201843,0.000443913,-0.0905054,-0.203667,0.535127,0.753031,0.780928,-0.253125,1.03509,-1.28384,-1.04535,-0.524307,-1.34302,-1.50539,-0.494851,-0.76413,0.816291,0.022002,0.650051,0.336088,-0.946339,0.154164,-0.981332,0.620419,0.634,-0.468124,-0.129408,1.57167,20,-38.0526,-34.4453,-42.4192,-35.4907,-32.06,-39.1936,-35.6564,-35.9205,-34.7424,-36.2313,-35.0899,-38.4604,-37.1628,-36.5891,-41.8984,-40.7246,-42.3474,-40.0806,-42.214,-38.6785,-36.2446,-37.8592
-860.667,0.936089,0.114704,6,63,0,901.982,0.642683,-1.18835,-0.108405,1.10033,-0.0265369,0.174456,-0.613186,-0.45999,-0.835656,0.439269,0.501319,-0.632216,-0.613269,-0.0823493,0.208502,-1.4457,-0.473988,-0.375369,0.496904,0.403236,-0.191452,0.415497,0.580106,0.628691,-1.24738,0.40257,0.316755,-0.264634,-1.94738,-1.42926,-0.958986,-0.23067,3.2887,-0.126393,-0.586463,-0.413997,-0.489834,-1.2104,-0.0666643,-0.746033,0.4085,-0.0535848,0.00235307,0.69555,0.373659,-0.100188,-0.806944,0.152815,0.833503,-0.171649,-0.282893,-0.829704,0.636078,-0.282459,2.37534,0.883739,0.501736,0.048655,0.712557,-2.43093,-0.901755,-1.13066,0.463264,0.268571,-0.466158,-0.0403883,0.459199,-0.971447,-0.287908,-0.645101,-0.706032,0.14827,0.138236,-0.850023,0.679062,1.6926,20,-40.5494,-35.6021,-39.2984,-35.2906,-33.567,-37.6874,-37.3274,-31.8534,-36.0177,-37.9989,-37.448,-38.1007,-36.6121,-38.9067,-46.7051,-38.1139,-40.0652,-41.3109,-40.3317,-36.6497,-37.1267,-37.3765
