# 2.11444, 0.790371, 0.560456, 0.845697, 0.669638, 0.656154, 0.600628, 0.570119, 0.603583, 0.623359, 0.514094, 0.641176, 0.644094, 0.505129, 0.622323, 0.819287, 0.640725, 0.643701, 0.645313, 0.56591, 0.673274, 0.712842, 1.04558, 0.549541, 0.645969, 0.519334, 0.608748, 0.645474, 0.521826, 0.438102, 0.622365, 0.590784, 5.58723, 0.587432, 0.515839, 0.605067, 0.500366, 0.580257, 0.467004, 0.440626, 0.476281, 0.44664, 0.377995, 0.517832, 0.487646, 0.485935, 0.529353, 0.505819, 0.731079, 0.563036, 0.489258, 0.530795, 0.719217, 0.585608, 1.51755, 0.527571, 0.576619, 0.677761, 0.521552, 0.666177, 0.481666, 0.481209, 0.485284, 0.456745, 0.510335, 0.560084, 0.471712, 0.528003, 0.545099, 0.558917, 0.606431, 0.573656, 0.530774, 0.54978, 0.847748, 0.894435
-843.993,0.917838,0.120619,6,63,0,885.312,1.86275,0.445828,0.235414,-0.201188,-0.366776,-0.0266185,0.2269,-0.499099,0.0636924,-0.426986,0.567747,-1.08354,-0.380197,-0.937483,-0.189709,0.469124,-0.357309,0.218141,0.153604,-0.721615,-0.284888,0.552392,0.895121,0.212341,0.108169,0.123862,-0.804099,-0.520855,-0.255074,-0.988602,-0.447406,0.41671,3.50189,-1.0094,0.0653081,-0.142755,0.502509,-0.314038,0.208784,0.570087,0.0156876,0.301918,-0.0281317,-0.00053805,0.0167764,1.60654,-0.0288545,-0.162984,0.43804,-0.720344,-0.979592,0.1765,1.01114,-0.138617,0.306018,-0.7246,0.15582,0.671272,1.24836,-1.65693,-1.03706,0.232593,-0.128891,-0.731324,-0.712871,-1.11576,-0.252321,0.112326,-0.126631,-1.17008,-0.816328,-0.28954,-0.310954,-0.373956,-0.756187,-0.109194,20,-39.0554,-34.6296,-41.3332,-34.63,-33.2312,-38.2717,-36.4205,-33.0382,-36.5274,-35.2318,-35.0747,-38.1719,-36.8163,-36.7695,-42.3393,-39.2052,-39.5701,-39.9224,-42.092,-37.5556,-38.0737,-35.7872
-855.34,0.771889,0.120619,5,31,0,881.931,3.17797,0.230162,0.626178,-0.113312,0.879676,-0.29209,0.660855,-0.0645628,-1.18333,1.00834,-0.637838,0.583836,0.465006,1.42936,-0.109961,-0.843626,0.0740551,-1.1678,-0.268836,0.772647,0.832315,1.17778,-0.147841,0.284957,0.338534,0.0310467,0.188329,0.131695,-0.962925,-1.39482,-0.331355,-0.9919,2.88368,0.0911254,-0.00200716,-0.350721,-0.276819,0.170346,0.346039,-0.40134,0.798439,-0.18252,1.66988,-0.603071,-0.64503,-1.4062,-0.00123086,0.361777,1.79416,0.829065,-0.0546437,0.0191368,0.12379,-0.267483,-0.159877,0.465353,-0.0200967,0.535505,0.449259,-0.671242,-0.69268,-0.68164,0.698456,-0.284197,0.887016,-1.56635,-0.767397,-1.18266,0.0358315,-0.226765,0.449763,1.18834,0.646609,-0.139037,0.985928,0.498419,20,-40.0081,-36.6909,-43.985,-35.4721,-33.5286,-36.8965,-37.3737,-33.5293,-35.4046,-36.0242,-35.6668,-36.0148,-38.5513,-36.918,-41.456,-37.9745,-38.7087,-41.6816,-40.8462,-39.1623,-36.8988,-35.7577
-857.915,0.720069,0.120619,6,63,0,900.742,-0.15542,-0.925882,0.28334,-0.183068,0.409388,-0.526603,0.698038,0.269656,-0.192739,0.0289467,0.265264,-0.991146,0.115119,-2.143,-0.390798,-0.638096,0.524341,-0.758294,-0.237533,-0.715839,0.0722224,-0.94576,2.18117,0.346161,-0.110826,-0.00861714,-0.194824,0.922183,-0.248678,0.387411,-0.305658,0.310051,3.97186,-0.327676,0.134976,0.600723,0.0703854,-0.567109,-0.202073,-0.773744,-0.966774,-0.269517,-1.30697,0.585798,-0.561082,1.39548,0.354342,0.325121,-0.631788,-1.38819,-0.324216,-0.0344535,-1.1427,0.642406,1.96441,0.0801646,0.779943,1.16498,1.28123,-0.591449,-0.474749,-0.81012,-0.335062,0.277821,-1.07465,-0.111373,-0.0960407,0.789148,0.300135,0.533105,-1.77159,0.178439,1.39313,-0.11332,-0.795819,0.875766,20,-36.3182,-34.2503,-44.306,-35.4414,-31.3868,-37.8505,-36.5455,-33.8449,-36.1275,-34.8238,-36.0271,-38.6512,-37.0621,-34.8037,-43.6358,-41.3835,-43.3547,-40.4655,-45.4821,-36.8404,-34.1943,-37.8148
-867.399,0.830267,0.120619,6,63,0,901.686,1.02647,0.893687,0.999985,0.636953,0.912911,-0.227003,-0.512353,-0.161605,0.284605,0.428633,-0.384956,0.166557,-0.45049,0.975041,0.714945,0.23432,-0.90668,0.763924,0.0699361,-1.28291,-0.969892,1.46233,-1.72876,0.287742,0.477558,1.06689,-0.503922,-0.786518,-0.56673,-0.967501,-0.636779,-0.483441,10.3727,1.04079,-0.384727,-0.914665,-1.17424,0.152253,0.0168024,0.292165,0.189317,-0.379184,0.787279,-0.376141,0.314183,-0.52171,-0.740776,-0.411789,2.40583,-0.413065,-0.544714,1.71902,1.78547,-1.06717,3.60847,1.23185,-0.220613,0.273458,-0.331674,-0.129573,-0.36026,-0.450919,1.02452,-0.264048,0.740516,-1.12443,0.436214,-2.03916,-0.586903,-0.899198,0.229022,0.328621,0.368247,1.45142,0.386715,-0.19158,20,-40.3118,-37.2249,-46.6611,-33.5666,-32.8093,-38.7368,-37.8727,-34.8394,-34.4102,-34.9114,-34.6964,-37.5853,-37.3064,-36.1155,-43.0641,-37.7654,-40.9421,-42.6029,-40.8256,-37.2627,-34.3314,-35.7711
-858.232,0.878739,0.120619,5,31,0,893.464,0.615893,-0.234965,-0.206569,0.512845,0.534612,-1.34152,-0.585082,-0.398682,-0.529719,-0.166289,-0.971189,0.00796738,-0.487355,0.273968,0.164452,0.280928,-0.726031,0.386926,-0.482347,-1.16576,-0.841798,1.26208,-0.160165,0.204852,-0.459275,0.869687,-0.512048,-0.478536,-1.07223,-0.711415,-0.678342,-0.297403,5.29179,-0.0393908,-0.329264,-0.738727,-1.37766,1.18037,0.161302,0.0478641,0.559294,0.675411,0.463183,0.0421693,-0.148424,-0.30125,-0.359408,-0.713189,1.46496,-0.226586,0.258077,0.838385,1.06356,-0.755102,2.21025,1.16078,0.897589,0.290491,0.207607,-0.374652,-1.2271,0.324647,0.226407,-0.17829,0.198804,-0.24264,0.36,-1.36611,-0.894998,-1.02817,0.306542,0.0266352,0.994794,0.802189,-0.427758,0.00838135,20,-40.4967,-34.9775,-41.0036,-35.7985,-35.2863,-38.3488,-37.9554,-33.5026,-35.7055,-37.9123,-37.613,-37.2086,-38.8406,-37.6408,-41.8685,-38.4551,-39.2947,-40.0357,-38.8406,-38.3327,-37.8016,-35.4473
-855.357,0.927723,0.120619,6,63,0,893.032,2.09628,-0.108241,1.0274,0.110018,1.11357,0.515622,0.763636,-0.080249,0.777525,0.214652,0.136248,-1.12794,-0.143486,-1.11297,-1.12293,-0.567907,0.102209,-1.11641,-0.403009,-0.451748,0.199265,-0.33387,2.45477,0.02437,0.798233,-0.900559,-0.226742,0.388581,-0.0388194,-0.11392,-0.0343007,0.868948,0.371988,-1.52481,-0.345493,-0.0916385,0.284001,-0.582527,1.3224,-0.286725,-1.48917,-0.145283,-0.19753,0.321197,-0.710745,1.20317,0.420839,0.412873,0.0558346,-0.334464,-0.381732,-0.677231,0.204551,0.565602,-0.73993,-1.00167,0.485489,0.893279,2.39688,-1.10361,0.291916,-0.596985,-0.435779,-0.301561,-0.546673,-0.219434,-0.143368,0.0791186,0.802686,0.686963,-1.86894,0.495513,0.234306,-0.567619,-1.01343,0.248971,20,-39.2068,-34.702,-42.8278,-35.7804,-32.9245,-39.0583,-37.1737,-33.8378,-34.5464,-33.9371,-33.9514,-39.7311,-39.2724,-34.656,-41.8111,-39.5351,-42.9983,-39.9092,-42.0188,-39.5508,-35.858,-36.9038
-861.57,0.881734,0.120619,6,63,0,889.937,1.34057,-0.916631,-0.183118,0.496188,-0.506488,-1.26976,-0.518014,-0.215933,-0.475331,-0.176735,-0.694614,-1.64459,-0.141618,0.730685,0.717079,0.607626,-0.0187705,0.698566,0.752064,0.653683,-0.363267,0.793348,1.96814,0.250889,0.0440158,1.42204,-0.301397,-0.516476,-0.0362246,-0.237767,-0.462116,-1.16083,3.65743,-0.219655,0.327535,-0.591475,-0.643984,1.36951,-0.227469,0.532761,0.899384,0.126856,0.268249,1.42321,0.0394754,-0.630023,-0.326588,-0.333521,1.65944,-0.391311,-0.422038,-0.338992,0.830754,-0.618953,0.597217,0.284612,1.9254,0.545923,0.705606,-0.127822,-1.67126,-0.420689,1.16849,0.0524334,0.168869,0.400246,0.398421,-1.77244,-0.94982,-0.921074,0.836884,0.226045,0.334889,0.578633,-0.851412,0.225,20,-37.8062,-34.4058,-44.7149,-34.2232,-33.941,-37.7894,-37.7671,-31.1372,-35.596,-36.9516,-36.9155,-35.701,-39.7862,-35.8855,-44.3066,-41.6067,-38.9964,-40.1468,-42.2715,-39.7063,-36.4899,-36.8537
-861.069,0.885068,0.120619,6,63,0,908.973,1.91025,0.970966,0.827427,-0.541948,1.23166,-0.160159,0.241794,0.262182,0.291674,-0.534712,0.140703,0.519287,-1.07434,-1.96331,-1.40918,-1.1027,0.467373,-0.398016,-1.55143,-0.583634,0.100039,-1.10552,0.347189,0.2262,1.22197,-1.02153,-0.29727,0.469553,-0.0456213,-0.110335,0.215181,0.3681,4.80346,-1.43143,-0.935325,-0.487032,0.279924,-0.291806,0.92585,-0.431924,-1.26847,0.439179,-0.192581,-1.12885,-0.149568,0.864987,0.635143,0.85011,-0.21504,-0.836834,-0.30489,-0.64955,-0.574977,0.294277,0.885861,0.0731359,-0.528726,0.545271,0.865231,-0.743649,0.509087,-0.612937,-0.222405,-0.316436,-0.826286,-1.64379,0.216327,0.347305,0.207592,0.434988,-1.76595,-0.0875543,0.196051,-0.436898,-1.76033,1.75349,20,-37.8616,-35.0451,-41.4504,-34.9151,-32.4793,-41.6726,-38.7779,-35.3032,-36.5776,-35.4957,-36.0243,-37.8827,-37.5239,-37.594,-41.4897,-38.7139,-42.4762,-39.3442,-39.0045,-37.1806,-35.1182,-37.7415
-863.709,0.942092,0.120619,6,63,0,897.098,3.66958,-1.73646,0.0837525,1.70984,0.154822,-0.7455,-0.0559055,-0.228024,-0.466545,0.493983,-0.298203,-0.904292,0.0499457,1.06117,0.27063,0.562634,-0.394346,-0.0124489,1.40693,0.421911,-0.366218,2.00541,2.29382,0.0193415,-0.965029,1.55093,-0.144588,-0.17302,-0.210379,-0.662553,-0.433077,-0.53375,0.47094,0.785658,0.891124,0.228672,-0.569868,1.28365,0.0928397,0.474435,1.01836,-0.0778743,0.338993,1.09006,0.164868,-1.0552,0.0907325,-0.382171,1.72608,0.300403,-0.483109,0.242256,1.50662,-1.71038,-1.78533,0.201966,1.94449,0.538136,0.264174,-0.461225,-1.64676,0.0274809,0.802092,-0.23919,0.450203,0.183483,-0.230757,-1.02973,-0.759664,-0.359946,0.873307,0.85683,0.124148,-0.1599,-0.412036,1.31876,20,-36.696,-35.1381,-41.1662,-37.6053,-34.3186,-33.3338,-35.9619,-32.8312,-34.0005,-35.8665,-36.2217,-38.3777,-38.9287,-34.6056,-46.0081,-41.3827,-42.4565,-39.8377,-42.8771,-37.951,-38.2315,-37.4129
-864.452,0.720508,0.120619,6,63,0,896.677,0.418141,1.12285,0.992877,-0.944404,0.676231,-0.223782,-0.139264,-0.30454,0.604317,0.728639,-0.0670561,0.0413095,-0.725269,-2.04135,-0.472726,-0.882181,0.575039,-0.29838,-0.903177,-0.702529,1.23662,-0.546134,0.101199,0.437527,1.11535,-0.579567,-0.209845,0.149398,-0.309968,-0.92312,-0.380246,0.474306,6.37147,-0.828401,-0.999235,-0.761448,0.453977,-0.459277,0.988289,-0.794956,-1.07439,-0.948941,-0.0240961,-0.842169,-0.135905,1.06662,-0.0203173,0.526897,-0.0510892,-1.02457,-0.436435,-0.659267,-0.453993,1.50131,2.32469,-0.117515,-0.381473,0.507092,1.10496,-1.41547,0.666561,-0.114657,-0.176078,-0.957674,-0.459314,-1.25089,-0.264626,1.41993,0.534121,0.151972,-1.93674,-0.339683,0.4362,0.31107,-0.114701,0.473024,20,-41.7022,-35.509,-44.2317,-35.7987,-35.4061,-37.9272,-39.4773,-35.1269,-33.4661,-34.402,-35.5459,-35.7542,-38.2616,-35.2667,-40.6704,-38.8322,-41.4899,-42.5017,-42.5257,-38.2647,-36.6955,-34.3762
