lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,t_d.1,t_d.2,t_d.3,t_d.4,t_d.5,t_d.6,t_d.7,t_d.8,t_d.9,t_d.10,t_d.11,t_d.12,t_d.13,t_d.14,t_d.15,t_d.16,t_d.17,t_d.18,t_d.19,t_d.20,t_d.21,t_d.22,t_c.1,t_c.2,t_c.3,t_c.4,t_c.5,t_c.6,t_c.7,t_c.8,t_c.9,t_c.10,n,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22
# Adaptation terminated
# Step size = 0.13916
# Diagonal elements of inverse mass matrix:
# 1.30294, 1.05218, 0.504778, 0.440682, 0.417415, 0.503078, 0.366143, 0.402445, 0.390516, 0.331843, 0.251626, 0.351187, 0.395873, 0.284844, 0.382098, 0.375582, 0.320977, 0.393777, 0.440704, 0.349359, 0.316018, 0.331197, 1.17351, 0.466618, 0.472981, 0.360029, 0.427284, 0.448524, 0.354129, 0.305444, 0.368157, 0.375013
-854.74,0.972464,0.13916,5,63,0,873.989,3.48531,0.0861351,-0.114563,0.867598,0.0987057,-1.34924,-0.630969,0.454947,0.79719,-0.399743,0.209182,-1.53903,-0.747359,-0.388917,-0.291124,0.476808,-0.037384,-0.150351,0.0138498,-0.45103,0.685738,0.245514,0.248679,0.850632,-0.47971,0.429689,-1.31666,-0.884725,0.0497359,-0.921745,-0.579174,-0.031324,20,-37.4788,-39.4231,-38.7073,-35.4517,-35.4512,-37.6355,-35.2165,-35.1378,-35.079,-36.1746,-37.3215,-39.9796,-34.6684,-35.9997,-44.963,-39.6991,-44.6387,-43.1963,-43.2212,-37.5276,-39.0527,-38.0497
-857.592,0.859668,0.13916,6,63,0,868.902,1.7507,-0.352728,1.36378,-0.098983,0.875826,0.371113,0.676942,-0.519133,-0.159003,0.506163,-0.809945,0.331543,-0.38841,-1.84129,-0.280645,-0.370905,1.09472,-0.709959,-0.213298,0.846055,-0.458103,0.0369183,1.39549,-0.324819,0.499249,-0.166132,0.11942,0.29765,-0.772694,0.546168,-0.218237,-0.780776,20,-38.8785,-38.4635,-39.8181,-34.3169,-36.5255,-39.4154,-36.4482,-37.6925,-35.0275,-36.3128,-36.8663,-38.1735,-37.9944,-36.09,-42.3976,-40.7084,-42.4189,-42.7241,-44.3414,-38.447,-38.2956,-36.5276
-857.982,0.780866,0.13916,6,63,0,874.314,2.45446,-1.52158,-0.0361504,0.246936,0.189735,-1.58183,-0.485649,0.268514,0.554349,-0.397811,0.609504,-0.90183,-0.13122,0.422575,0.108562,0.298549,-0.656116,0.492747,-0.655223,-1.15114,0.590933,1.12015,2.65134,1.23079,0.446172,0.95787,-0.655818,-0.25252,0.298294,-0.764792,-0.477887,1.2641,20,-37.9111,-37.9973,-37.3776,-37.0166,-35.9418,-36.5977,-35.2881,-36.3733,-35.3493,-37.3878,-37.5949,-38.2681,-34.7883,-36.7383,-46.9547,-39.6509,-43.7864,-42.9685,-44.0126,-35.9258,-38.9791,-37.0851
-855.914,0.940084,0.13916,5,31,0,869.332,3.2478,-0.777896,0.204707,0.191843,1.10477,-1.1051,0.457727,-0.076176,-0.345741,0.385818,-0.114907,-0.16934,0.136781,-0.615224,0.119421,-0.139663,-1.04529,-0.376593,-0.626279,-1.68778,0.370519,0.155668,1.37626,1.02028,0.337095,0.223903,-0.412598,0.524926,-0.56372,-0.217856,-0.718099,1.34521,20,-36.7373,-38.2638,-38.5279,-35.8781,-34.6253,-36.5056,-34.685,-37.1472,-35.0296,-37.7768,-38.012,-37.438,-35.8341,-37.2547,-47.6582,-38.494,-44.8351,-44.8171,-42.5867,-36.8555,-38.213,-37.4618
-857.148,0.955242,0.13916,5,31,0,873.002,1.95726,-0.969439,0.650099,0.963109,0.545332,-0.692608,-0.188585,-0.648183,-0.4196,-0.514769,-0.0371147,-1.06621,-0.0173411,-0.463703,-0.143584,-0.733039,-1.29021,-0.503643,0.318888,-1.94506,0.351901,0.179481,1.46056,-0.343382,-1.22783,-0.0839486,-0.401429,-0.300841,-0.46727,-0.913158,-1.14443,1.38145,20,-38.926,-38.4919,-37.3671,-35.5359,-36.7778,-38.0655,-36.3067,-36.8023,-35.1862,-36.0875,-35.9136,-38.0715,-35.219,-36.2081,-43.9516,-40.746,-43.4898,-43.3152,-44.4209,-36.5421,-40.4164,-36.8137
-859.671,0.858766,0.13916,5,31,0,871.976,3.50694,-0.212074,1.3952,-0.0373399,0.0354735,0.455069,-0.694964,1.13448,-0.299871,-0.773991,0.0985801,-1.23013,0.575884,-0.639049,0.665807,1.22728,-1.00912,-0.250988,-0.482128,-1.7951,0.0141814,0.337061,0.446727,-0.620222,0.107238,0.791023,-1.92605,-0.300682,0.159669,-0.586817,-1.51983,1.39672,20,-38.6462,-40.2604,-37.6074,-35.2554,-36.7925,-37.9696,-36.1439,-36.7137,-35.2512,-35.7288,-35.4288,-37.4339,-36.2576,-36.8636,-46.2672,-38.3411,-43.2961,-43.9028,-42.3241,-36.9253,-40.3214,-36.5904
-857.414,0.976868,0.13916,6,63,0,872.287,2.78968,-0.623555,-0.258448,-0.737858,0.113216,-1.0819,-0.603147,1.06926,0.247904,-0.793245,0.564596,-1.02921,-0.435153,-0.304491,-0.303699,1.14369,0.047072,0.180866,-1.1791,-0.700858,0.699656,0.604324,1.92288,1.17089,1.42657,0.987647,-1.27635,-0.161112,0.731419,-0.45584,-0.0411212,0.358482,20,-36.6588,-38.4345,-38.3541,-35.6402,-35.0628,-39.2121,-35.5951,-36.3181,-35.0647,-36.7854,-36.6057,-36.9875,-36.7892,-36.5179,-46.1779,-41.3268,-43.579,-42.1834,-43.86,-37.2112,-38.008,-37.114
-854.659,0.831234,0.13916,6,63,0,870.878,3.24566,0.23365,0.994822,0.866062,0.473951,0.294488,-0.170858,-0.899772,-0.504946,0.678169,-0.82316,-0.180061,-0.049398,-0.863711,-0.0738771,-1.27872,0.0313592,-0.584861,0.503069,-0.202852,-0.0639605,0.277661,0.422577,-0.845328,-0.793885,-0.106447,0.110964,-0.0979504,-1.37588,-0.36371,-1.09472,-0.575722,20,-37.4985,-38.4535,-39.7437,-35.4401,-34.1632,-39.4531,-34.6811,-35.2011,-34.2987,-36.984,-36.2361,-38.2027,-36.4392,-35.1904,-44.7636,-42.2563,-44.4267,-43.3953,-44.5391,-38.7965,-36.3268,-37.8558
-858.839,0.587756,0.13916,5,31,0,872.985,3.32158,-0.461656,0.210265,0.234617,0.139847,-1.22213,-0.365287,0.138907,0.255329,0.887942,-0.730445,-0.123203,-1.05146,-0.574718,-0.518939,0.593178,-0.205746,0.00989705,-0.885181,-0.69616,-0.108414,0.212052,1.1461,0.94679,0.0106735,0.773915,-0.782584,-0.366533,-1.07624,-0.0915538,0.152491,0.133689,20,-35.7643,-38.6664,-37.3639,-38.07,-34.7997,-37.794,-34.3276,-37.1133,-35.8493,-37.1434,-37.6849,-37.8714,-35.2199,-36.4445,-47.7754,-40.623,-44.2742,-43.6444,-45.177,-36.8077,-38.5655,-37.9851
-862.916,0.914357,0.13916,6,63,0,881.652,1.29249,-2.55573,1.10076,-0.542301,1.3654,-0.141085,0.328923,-1.33862,0.647979,-0.646004,-0.142951,-0.755675,0.196282,-0.280847,0.522128,-1.02649,0.124054,0.388614,-0.808156,0.0566106,0.489713,0.669903,3.57906,0.0961142,0.937008,0.12872,1.01547,-0.621777,0.607432,-0.50973,-0.764866,0.478393,20,-39.5615,-39.5101,-37.5129,-36.4518,-38.352,-37.7595,-36.6779,-37.0039,-35.2067,-34.4642,-35.5775,-38.8686,-36.8212,-34.6632,-45.2611,-39.3373,-43.9234,-45.2137,-43.1314,-37.8198,-38.9413,-36.5421
