# 2.73339, 0.979215, 0.635136, 0.697482, 0.631781, 0.651772, 0.710944, 0.673904, 0.648489, 0.726723, 0.609298, 0.673328, 0.661558, 0.647651, 0.862372, 0.691812, 0.721866, 0.633259, 0.625101, 0.667795, 0.584945, 0.722936, 1.34235, 0.652299, 0.592905, 0.622168, 0.618515, 0.545829, 0.585913, 0.487532, 0.628904, 0.574797, 10.4509, 0.669803, 0.509087, 0.566909, 0.5452, 0.576731, 0.564437, 0.583814, 0.552321, 0.617201, 0.499737, 0.498747, 0.469269, 0.511881, 0.567748, 0.452243, 0.67184, 0.485437, 0.432604, 0.48674, 0.497053, 0.673435, 1.50124, 0.733552, 0.508292, 0.620945, 0.620226, 0.716174, 0.661485, 0.608709, 0.496605, 0.592392, 0.56553, 0.603692, 0.489678, 0.496984, 0.535792, 0.545299, 0.650106, 0.520196, 0.477634, 0.46765, 0.742484, 1.11299
-861.351,0.919005,0.0991367,6,63,0,900.539,4.21678,-0.051279,1.46128,0.266291,-0.53063,0.345361,-0.480721,-0.501076,-0.663554,-0.387187,0.408542,-0.554966,-0.76366,0.333112,-1.07873,-0.152351,0.0917416,-0.624371,-0.361101,-0.443067,0.667015,0.782336,-0.6856,-0.208263,1.02969,0.633556,-0.426321,1.14248,-0.62651,-0.623434,0.860352,0.308844,2.12369,1.31454,0.0304474,-0.73292,0.322902,-0.123228,1.0333,0.194386,-1.00656,0.812244,-0.380983,0.850226,-0.71523,-1.32367,0.113497,0.415345,-0.0111756,-1.00585,-1.31481,0.113069,-0.137743,0.529404,0.176555,2.17929,0.0617998,-0.121693,1.2677,-1.10301,0.427934,0.217794,0.139486,0.94385,-0.28443,-0.0357425,-0.0551906,-0.490867,-0.355525,0.463238,-1.54036,-0.224876,0.339514,-0.517462,-0.541938,-0.223376,20,-37.9675,-32.9868,-45.6064,-36.1804,-31.0604,-38.686,-36.8974,-36.5529,-36.2967,-35.2172,-35.6411,-39.7367,-39.2128,-35.8611,-42.7597,-39.0138,-42.5753,-40.6462,-43.9606,-37.6101,-33.541,-37.2975
-874.608,0.79586,0.0991367,6,63,0,915.266,-0.293144,-0.21215,0.301294,0.183788,1.03493,-1.44538,1.9174,-0.245439,0.358862,-0.0819379,-0.498911,-0.462532,0.125581,-1.47315,0.521483,0.142683,0.592934,0.260568,0.196028,1.38655,-0.588418,-1.05423,3.69363,0.515809,-0.825161,-0.072036,-0.180056,-0.977499,0.270925,0.0638483,-1.59471,-1.46238,0.884581,-2.53891,0.516938,0.000633427,-0.728705,0.629639,-0.401785,-0.166199,0.437264,-0.327666,0.265261,-0.713897,0.435336,0.0858266,0.276536,-0.112484,1.15104,0.288097,0.488467,-0.580518,0.339902,-0.834414,0.660049,-1.93572,1.29333,1.98068,0.651115,-0.171383,-1.57764,-0.486505,0.399579,-1.31604,0.114997,-0.801162,0.810151,0.444237,0.0888247,-0.759827,0.496253,0.531922,0.889046,0.0450278,0.345412,-0.576441,20,-37.9384,-32.2922,-40.6796,-33.5004,-33.4141,-38.7192,-35.926,-35.1755,-35.1969,-36.6176,-37.4833,-34.3648,-42.3129,-38.419,-48.7875,-43.2029,-38.312,-42.7183,-47.1656,-41.0721,-37.3116,-34.2872
-875.388,0.948887,0.0991367,6,63,0,915.179,4.23876,-0.227939,0.862934,0.488346,-0.275997,0.677629,-1.92521,-0.455836,-0.32829,0.152196,0.72827,-0.148687,-0.890679,0.319666,-0.642887,-0.232754,-0.408477,-0.365207,-0.668837,-1.1464,0.381927,1.25885,-0.77185,-0.0356431,1.21894,1.86354,-0.145824,1.29037,-0.940327,-0.940682,0.564314,1.01023,9.5333,1.53451,-0.49296,-1.12089,-0.768245,0.196537,0.668415,-0.30002,-0.744877,0.662072,0.16433,0.516127,-0.403376,-1.04144,-0.300574,0.246635,0.466442,-1.11501,-1.30638,-0.442454,-0.0297578,0.371018,0.200469,2.22514,0.769029,-0.667264,0.36624,-1.54487,0.484167,0.254861,-0.253292,1.03321,-0.114408,0.390362,-0.79302,-0.390976,-0.0385639,0.629363,-1.1144,-1.14564,-0.22929,0.435989,-1.19912,1.04118,20,-38.5024,-35.8678,-40.2673,-37.1123,-35.8462,-36.1094,-37.5779,-35.7896,-35.8406,-38.2664,-37.8304,-37.9604,-36.9317,-38.8785,-41.2026,-39.5314,-43.9284,-38.4893,-41.8131,-35.0657,-37.987,-37.4449
-867.753,0.924644,0.0991367,6,63,0,907.56,2.13281,-0.843156,-0.435181,1.57971,0.937012,-0.561362,1.24256,-0.417058,0.873593,-0.015664,-0.716051,-0.116401,-0.308275,-0.59135,0.613286,0.682075,0.0435539,-0.194215,0.282596,0.563248,-0.205629,-0.131698,1.7285,0.974498,-1.36576,-1.22163,-0.0525171,-1.23285,0.598104,0.247443,-0.961817,-0.465367,7.10656,0.133738,-0.197694,0.357252,1.02791,0.430507,0.673868,-0.17893,0.518559,-0.329658,0.180377,-0.900189,0.991753,-0.081038,0.105662,-0.447899,1.74819,1.00294,0.577184,-0.208156,-0.355088,-0.0123241,-1.52619,-0.00421417,0.874687,0.153442,1.69298,-1.23044,-0.339041,0.296086,0.523872,-1.23662,-0.64567,-1.95283,-0.0360129,-1.1167,-0.163456,-1.01067,-0.165667,0.560659,0.940241,-0.145585,0.389196,0.333824,20,-38.9571,-37.2022,-38.4813,-37.0463,-36.1156,-38.0056,-38.1159,-34.4043,-34.9955,-36.1713,-36.13,-38.2607,-36.8198,-36.8835,-41.8343,-40.6912,-41.692,-37.406,-42.9687,-36.3461,-39.3524,-37.5411
-874.904,0.748614,0.0991367,6,63,0,918.202,2.23729,0.235214,0.685945,-0.384626,0.809037,-1.39824,-0.960183,1.11101,-0.535866,0.0255968,0.0363911,-0.30617,0.890495,-0.378503,0.418312,0.248812,-1.01171,0.385301,0.973713,-1.44453,-0.164648,1.14505,0.926243,1.01088,0.866358,1.94448,-0.337014,1.32982,-1.17424,0.0497161,0.0616733,1.40843,14.1503,-0.220751,-0.375729,0.32268,-1.23947,0.912596,0.722755,-0.813361,-0.373076,1.0716,-0.0890607,1.34926,-1.10857,0.214194,-0.362122,0.578611,0.551549,-1.77174,-0.941047,0.385059,0.219114,-0.421352,0.183587,-0.304272,0.551838,0.539983,-0.37972,0.611803,0.324866,-0.257978,0.727226,0.946537,-0.0107563,0.457158,-1.26771,-0.113156,0.0520193,0.775707,-0.681981,-0.0904363,-0.354369,0.861124,0.8582,-0.0228635,20,-39.0063,-35.9043,-44.375,-39.8287,-34.9782,-34.3152,-34.9137,-37.0655,-34.581,-34.8948,-35.5429,-36.9021,-40.4084,-34.9292,-45.222,-37.327,-42.0329,-43.5695,-40.6782,-40.4842,-36.9276,-35.9378
-865.028,0.998176,0.0991367,6,63,0,909.581,4.14358,-0.180317,0.311053,0.947279,0.113656,-0.0504897,0.0348854,-1.25532,0.496412,-0.929928,0.0481349,-0.948352,-0.578451,-1.22166,-0.222618,0.232253,0.441585,-1.04034,-0.499751,-0.453767,-0.444061,2.2338,0.278163,1.11166,-0.556754,0.821365,0.088161,-0.0615996,0.673568,0.185173,-0.08165,1.11797,0.82575,1.12121,-0.0883794,0.367759,0.178077,-0.372707,-0.351266,1.03893,-0.71394,0.230904,-0.152955,0.0135642,0.394009,0.255437,0.285461,-0.510926,-0.109116,0.314873,0.916265,-0.256316,0.779806,-1.66711,0.136021,0.943725,0.3415,0.685806,0.935557,-1.02956,-0.848289,1.15304,0.296586,-0.00271747,-0.427733,-1.42752,0.116537,0.58381,0.493771,-0.104911,-1.79498,1.85506,1.93885,0.135534,-0.548992,-0.870909,20,-39.9062,-37.2072,-39.7702,-38.1235,-35.2479,-36.2091,-39.1878,-31.9406,-35.8868,-33.5091,-33.4721,-39.4996,-36.0052,-36.4185,-45.6389,-40.7918,-43.1971,-41.2365,-44.438,-35.3744,-36.8861,-36.9744
-864.179,0.977182,0.0991367,6,63,0,903.108,2.73919,0.225664,0.740866,-0.381337,1.07518,-0.27091,-0.231443,0.807723,-0.635135,1.01447,-0.27753,0.259359,-0.255592,0.423186,0.473433,-0.267398,-0.14772,0.847963,-0.00797275,0.149306,0.707344,-1.66367,1.23779,-0.468123,0.666454,-0.126322,-0.861958,-0.175656,-1.64094,-0.867923,-0.200352,-0.898675,1.58236,-1.14045,0.258771,-1.0617,-0.927978,1.01641,1.08227,-1.16071,0.0971517,-0.138566,0.00649175,0.0958181,-1.0497,-0.996422,-1.41331,0.416153,1.8306,-1.66225,-0.842657,0.425557,0.134075,1.90357,-0.496583,-0.0335213,0.575632,0.579681,0.409554,-0.133698,0.0987557,-1.29706,0.356473,-0.489423,0.501195,0.462147,-0.224387,-0.551152,-1.57061,-0.0176519,0.723198,-1.17904,-0.610503,-0.247421,-0.759332,0.512184,20,-42.4119,-34.2531,-40.6176,-33.6534,-33.6382,-41.7286,-38.0203,-35.8524,-33.4337,-34.6867,-34.6288,-37.2651,-40.1687,-36.2283,-44.7385,-40.2313,-37.9506,-42.2614,-43.758,-39.5852,-36.9136,-32.8932
-868.524,0.834298,0.0991367,6,63,0,906.146,3.57786,-0.477062,1.10622,0.882545,-0.842976,0.0223317,0.215187,-0.997499,0.32458,-0.0540307,-0.544876,-0.875767,-0.118291,-0.879542,-0.733974,-0.252279,0.223227,-0.532624,-0.102693,0.388575,-1.41955,0.854874,0.745683,0.973126,0.122392,1.66111,0.438966,0.388407,-0.1971,0.646924,-0.369391,0.265786,1.45527,0.88988,-0.850698,-0.675521,0.107987,-0.688652,-0.490175,0.939149,-0.715748,0.93062,-0.446403,0.364228,-0.00551426,0.17945,1.18837,0.233366,0.18178,-0.0388159,0.769945,-0.108447,1.08916,-2.21279,-1.13221,0.558663,-0.799738,0.4506,1.16282,-2.01107,-1.72881,0.829063,-0.488397,0.194858,-0.193742,0.425878,0.449116,0.182434,0.942523,-0.495148,-1.34423,0.475527,0.74443,-1.72701,1.25764,-0.818457,20,-39.9008,-34.997,-43.013,-38.8721,-33.7903,-36.5978,-36.238,-35.7661,-35.3781,-34.3222,-34.4507,-37.8008,-39.7805,-34.6811,-41.2538,-41.3491,-38.8782,-42.8088,-42.5203,-42.0023,-37.3408,-35.9888
-858.186,0.99871,0.0991367,6,63,0,902.977,2.69088,-0.624995,0.49471,-0.332766,1.53955,-0.303706,0.382512,1.56363,0.467215,-0.271152,0.690905,-0.245503,-0.716214,0.162481,0.134828,0.798968,-1.03133,0.464859,0.428452,0.113824,1.55301,-0.213856,2.02955,-0.772187,0.742904,-0.332917,-0.651391,0.280274,-0.3937,-0.996429,-0.0187442,0.215906,0.482597,-0.525073,1.17233,-0.312082,-0.361767,1.28955,0.716022,-1.01089,-0.563398,0.292546,-0.584487,-0.368267,0.0903122,0.869944,-0.688017,-0.352626,2.02869,-0.952775,-1.16398,0.0683573,0.158839,0.901411,-0.89379,-0.418325,1.64451,1.05668,1.35764,0.536223,0.0972325,-0.785934,0.0694317,0.339899,0.0742905,-0.13583,0.487658,-0.306339,-0.107424,-0.0812318,0.392817,-0.133345,-0.537684,0.237519,-1.58011,1.89014,20,-41.4997,-35.4906,-39.9669,-37.2174,-35.7608,-35.8936,-37.7962,-33.8336,-34.6129,-35.8859,-36.0775,-38.9318,-36.6074,-35.3878,-40.8647,-39.7432,-39.6199,-42.4087,-42.3618,-37.8144,-37.0514,-35.6942
-865.894,0.905511,0.0991367,6,63,0,898.664,2.08444,-1.17676,1.26162,0.119199,1.34002,0.207628,0.84201,0.819018,-0.161405,0.793004,1.30211,0.830277,-0.0841244,-0.0994157,0.243419,0.354469,0.355378,-0.124246,0.659555,-0.161049,1.31276,-0.132724,2.43862,-1.05186,-0.444891,-1.1222,-0.689821,1.25887,-0.859748,-1.18025,0.363862,0.0745671,0.433866,-0.600884,0.639323,0.825818,0.382213,1.18409,1.1334,-0.545391,-0.623579,-0.00442421,-0.118474,-0.358524,-0.863625,0.685196,-1.04126,0.333737,0.210444,-1.47277,-0.263964,0.506349,-0.661809,1.30204,-1.58617,0.844107,1.48895,1.88972,1.55486,0.211991,0.547753,-0.310753,-0.275848,-0.168908,-0.267341,-0.86055,0.359663,0.533091,-1.21482,0.546514,-0.213628,-0.164852,0.656138,0.485373,-2.83803,1.23904,20,-39.0401,-33.4268,-42.3827,-35.7191,-33.8809,-41.1327,-36.0947,-35.2729,-35.5249,-36.326,-37.5797,-39.0275,-37.3075,-36.9719,-41.2008,-38.2939,-40.3224,-39.9197,-41.5572,-37.466,-38.1413,-36.3453
