# 2.32616, 1.01176, 0.890639, 0.717636, 0.76787, 0.871876, 0.663319, 0.547959, 0.706947, 0.619587, 0.706628, 0.702887, 0.670002, 0.648034, 0.686523, 0.564527, 0.620303, 0.446146, 0.564587, 0.722264, 0.59067, 0.695283, 1.22103, 0.619544, 0.466624, 0.548552, 0.647062, 0.564032, 0.639406, 0.467545, 0.560189, 0.751138, 7.45236, 0.550638, 0.59261, 0.646693, 0.565056, 0.68138, 0.494882, 0.551068, 0.470554, 0.479707, 0.566862, 0.563841, 0.445936, 0.555762, 0.513083, 0.54542, 0.687363, 0.521229, 0.427756, 0.517817, 0.566252, 0.589498, 1.15347, 0.570777, 0.620835, 0.639901, 0.647052, 0.707366, 0.572382, 0.547295, 0.54033, 0.517741, 0.576811, 0.604529, 0.492655, 0.582342, 0.46169, 0.573084, 0.625956, 0.521091, 0.461091, 0.529255, 0.792873, 1.04352
-866.21,0.868992,0.111502,6,63,0,902.528,4.13603,1.04313,-0.321879,-0.399852,1.8176,-0.513163,0.671423,-0.976801,0.639494,0.322712,-0.461241,-0.477987,0.0460933,-1.17059,0.422149,-0.321618,-1.50713,0.152471,-0.374935,-2.36231,-0.197426,-0.61752,0.498355,0.736918,0.650666,-1.74212,0.216191,0.219415,-0.106783,-0.0641899,-0.58835,1.06089,1.38905,-0.862081,0.748364,0.0374616,0.563697,0.354397,2.13047,0.380402,-0.746582,-0.242884,0.219636,-0.0909753,0.336733,1.63574,0.474898,-0.389146,1.54407,-0.594279,-0.395662,0.943616,0.61543,1.10012,-1.13177,-0.267635,0.734889,0.719026,1.59817,-1.46232,1.64784,-0.318537,-0.0538518,-1.07898,-0.105187,-0.114924,0.0252004,-0.258539,-0.668871,-1.07199,-0.271441,-0.273903,-0.04865,0.527011,-1.89992,0.479934,20,-38.0756,-32.1868,-43.4522,-34.8286,-32.5011,-38.4444,-37.3051,-38.8358,-37.3147,-37.0207,-36.3444,-37.1998,-37.1014,-37.291,-42.9893,-39.2489,-40.4468,-40.0228,-42.6661,-37.0542,-36.5028,-36.4082
-871.714,0.972442,0.111502,6,63,0,901.936,0.771406,-1.21531,1.86456,0.699344,-0.667169,-0.0703169,-0.78061,0.759545,-0.534663,-0.311136,0.677702,-0.320841,-0.415826,0.799894,-0.56994,0.136189,2.10923,-0.168637,0.389379,1.82242,0.151101,0.722861,1.73887,-0.381911,-0.0916836,2.78522,-0.810327,-0.272378,-0.579126,-0.655277,0.00148546,-1.00039,3.96402,0.169667,-0.799589,-0.963721,-1.55063,-0.0035581,-0.913743,-0.643423,0.98833,0.370812,-0.4289,0.0562286,-0.834967,-0.848912,-0.706785,0.209474,-0.499816,-0.000462115,-1.07218,-1.25372,0.616925,-0.56004,1.38409,0.652241,0.694777,0.56286,0.214862,0.0913256,-2.21395,0.281564,0.720642,1.11926,-0.00301353,-0.698339,0.151504,-1.64762,0.522636,0.917548,-0.814769,1.04698,1.39195,-0.476361,0.0617255,-0.918943,20,-38.3906,-37.4449,-45.1001,-35.4147,-34.6319,-36.4753,-36.4773,-30.3061,-34.208,-36.752,-38.218,-36.2968,-39.0358,-36.8933,-45.2198,-40.1944,-40.3749,-40.9688,-43.3911,-37.7253,-38.75,-34.4989
-877.084,0.906495,0.111502,6,63,0,909.6,4.89043,1.83843,-0.0221597,-0.396643,1.23667,-1.17585,0.701128,-0.74311,0.0361815,-0.0275823,-0.818609,-1.13341,0.349315,-1.62057,-0.438222,0.356776,-1.66707,-0.00289476,-0.286407,-1.89699,0.580713,-0.459756,-0.563807,0.662954,0.263605,-1.52173,0.194802,0.576,0.23056,-0.055666,-0.642757,1.06175,3.419,-0.881632,0.00953618,0.214562,0.73967,0.828533,1.37622,0.398121,-1.23561,-0.12612,0.678495,0.275256,-0.161465,1.14319,0.748987,-0.472183,2.19103,-0.664556,0.357648,1.09302,0.497421,0.564796,-0.818242,-0.47865,0.421645,0.406305,1.59566,-1.1454,1.18595,-0.303669,-0.132793,-1.25802,0.0270076,-0.211423,0.187134,0.924472,-0.423074,-0.517016,-0.149618,-0.948569,-0.576985,0.265911,-1.03602,-0.974365,20,-43.5396,-33.1773,-40.1768,-39.6728,-34.9422,-37.4436,-40.5273,-39.741,-35.4663,-35.0742,-34.7132,-39.3433,-38.3654,-36.9699,-44.0575,-37.6828,-37.8218,-41.3702,-39.2547,-39.2631,-37.1175,-35.947
-882.575,0.994017,0.111502,6,63,0,916.991,0.0790283,-2.1517,0.801445,0.613683,0.0535804,0.978079,-1.39951,0.0881889,0.26939,-0.0715162,0.651761,0.212477,-0.530149,1.99107,0.024357,-0.322222,1.92235,0.0402237,-1.86497,1.60347,-0.0657408,0.000107601,2.52488,0.0242605,-0.544568,1.83229,-0.590922,-0.492889,-0.970805,-0.65886,0.0234046,-1.35603,4.60659,-0.04121,-0.197565,-0.711991,-1.39042,-0.58572,-0.46196,-0.138607,-0.828596,0.940589,-0.259412,-0.512269,-0.614298,-1.39659,-0.500519,0.0612507,-0.3644,-0.0159,2.31267,-0.0984508,0.758098,-0.418467,0.661431,1.19724,0.328766,1.15381,0.771302,-1.59513,-0.0915559,-0.103427,0.986279,0.927988,-0.368021,-0.33157,-0.0307808,-1.83406,-0.773119,0.3792,-1.85413,1.27133,2.99765,-1.21184,-0.421281,0.32264,20,-40.6149,-34.3028,-43.3647,-38.1172,-32.1476,-39.3168,-36.3324,-35.5075,-38.0996,-36.5222,-34.3323,-38.6128,-36.9698,-39.0521,-43.7833,-40.8992,-39.6995,-43.5349,-42.6477,-38.9267,-34.753,-34.3789
-883.868,0.98945,0.111502,6,63,0,924.169,5.42953,0.486572,1.37205,0.27774,0.922229,-0.668385,-1.0718,0.0109063,1.04543,1.1902,-0.0848507,-0.380443,-1.12711,-0.28133,0.868937,-0.289011,0.308265,0.385121,-2.2622,-0.91173,-0.470766,-0.722154,-0.422572,0.894528,-0.165801,0.766722,-0.555454,-0.537521,-0.613494,0.644545,-1.20135,-0.329572,1.45647,0.227916,-1.48721,-0.301678,-1.69288,-0.544516,1.59591,-0.542819,-0.89437,-1.20235,-1.07533,0.302001,1.02359,-1.44619,-1.2709,-0.0906408,0.176766,-0.661716,1.44036,0.404699,-0.480265,-1.0516,-0.889332,1.38219,-0.920674,0.897094,0.172289,-1.44949,0.476646,-0.317268,-1.81982,-1.08905,-0.894069,-0.220778,2.25214,-0.946623,0.263343,0.552658,0.0727577,-0.459227,2.77756,0.542718,0.161431,0.27642,20,-36.9027,-34.3732,-40.5797,-36.3676,-34.2794,-40.161,-36.5131,-36.316,-34.1835,-36.2134,-37.5387,-37.0374,-42.3415,-37.3117,-43.568,-40.5173,-40.5144,-40.2593,-44.3929,-39.3287,-40.1122,-35.138
-883.281,0.992095,0.111502,6,63,0,920.267,1.0404,-1.7521,0.630455,1.36741,0.917315,0.676505,2.23844,-0.504103,-0.669395,-1.33676,-0.0731068,-0.810972,1.61081,0.561796,0.303597,0.371193,0.0468072,-1.123,2.25437,-0.671653,1.45155,1.12951,4.20808,-0.439508,0.848005,-0.543977,0.52974,0.756728,0.736926,-0.181386,0.268735,0.965751,1.86764,-1.0995,1.05376,-1.15267,0.214073,0.686329,0.336807,0.620104,1.38799,1.66112,0.849005,0.731314,-2.14524,0.54673,0.0575428,-0.772522,0.788428,0.155556,-2.11723,0.392453,0.159728,-0.590555,-0.359298,-0.418075,1.42585,-0.35381,1.76037,-0.604099,-1.78158,0.151741,1.3018,0.93705,0.465471,-0.362006,-1.46275,-0.469879,0.180772,-0.943447,-0.259482,0.802111,-1.36132,-0.207132,0.111279,0.693443,20,-39.8625,-35.2234,-43.7034,-36.2377,-33.6627,-38.7692,-39.7931,-33.213,-36.4209,-35.9932,-38.9042,-39.4627,-40.6332,-36.3829,-40.3662,-40.1868,-39.0681,-37.9776,-40.3619,-40.2516,-38.9079,-35.9311
-886.93,0.955498,0.111502,6,63,0,925.723,2.50526,0.778543,-0.243649,0.185424,-0.578916,-2.10029,-2.13316,0.277399,0.813398,2.24151,-0.131391,0.225046,-2.3836,-1.07453,-1.3593,-1.88674,-0.226873,-0.427596,1.6524,-0.0369345,0.698426,-1.56144,-0.971026,1.13028,-1.6807,0.666838,-1.61603,-0.96573,-2.2692,-0.975084,-0.375478,-1.22726,0.799675,-1.05072,-1.70324,0.264715,-1.98293,-0.52908,0.853479,-0.609367,-1.28627,-1.4801,-0.839716,0.0959381,0.0203389,-0.81105,-0.388695,0.998999,0.568301,-1.02266,-2.14506,-0.697504,-1.60921,-0.0815849,1.02512,-0.0294101,-0.605506,1.62435,-0.178184,-1.23432,-0.483639,-0.31017,-0.712426,-1.56605,-0.597095,-0.319092,1.25953,-0.15407,0.658426,1.39399,0.227176,-0.194088,-0.749362,-0.649083,-1.53423,0.412729,20,-38.2964,-35.4938,-41.0016,-35.8082,-33.5894,-38.3078,-39.5096,-33.254,-35.6412,-35.9178,-37.8504,-39.3342,-39.3456,-37.1026,-43.2549,-40.8357,-40.4702,-37.4112,-42.5112,-38.1957,-39.756,-37.045
-865.111,0.861828,0.111502,6,63,0,920.979,1.78985,-1.00883,0.288519,-0.0804537,2.47872,-1.31995,0.761498,-1.09482,-0.265382,-1.02493,0.332905,-0.504195,-0.685673,0.540644,0.616167,0.453773,-0.713052,0.106519,-0.927053,-0.807742,1.83589,0.883832,2.85214,0.710942,0.644724,-0.230798,0.755331,0.528141,0.494935,-1.11511,-0.0168829,1.00043,0.0218858,-0.484978,0.242024,-0.2863,-1.01586,0.994598,1.014,0.147569,0.00546278,0.912747,1.05206,-0.683633,0.0792954,1.27195,-0.855311,-1.36747,1.07022,-0.0825114,0.958014,0.499041,-0.242189,0.162325,-0.434998,0.240959,0.602505,0.613188,0.0126948,-0.0398957,-0.106235,-0.0230886,-0.187426,0.0890398,0.946395,-1.04647,0.749653,-0.43881,-0.22119,-1.59491,0.254443,-0.114161,1.36659,-0.305052,-0.0335967,0.979601,20,-41.7264,-33.7084,-41.337,-33.9699,-33.0764,-40.581,-36.0864,-34.4463,-35.959,-36.969,-35.7151,-37.0374,-38.7615,-37.2743,-42.8334,-39.5078,-39.5485,-43.2896,-42.6388,-39.8832,-39.1165,-33.0174
-865.926,0.972323,0.111502,6,63,0,900.348,1.52186,0.546297,0.258511,0.506014,-1.19254,-1.00984,-1.8467,-0.320928,0.0648472,1.50633,0.218901,0.00880239,0.378308,-0.337062,-0.81764,-1.04286,0.186576,0.625168,0.736212,-0.145206,-0.243445,0.531787,0.282187,0.83008,0.143063,1.79595,-0.900169,-0.597449,-1.11055,-0.119569,-0.0772242,0.30796,13.1513,-0.387395,-0.583925,-0.296178,0.148709,0.815757,0.825608,0.43269,0.705579,-0.463222,-0.374425,0.674851,-1.57621,-0.830907,0.549675,1.62359,0.518808,-0.0612131,-1.21774,0.363827,0.773711,-1.08898,1.08235,0.340913,-0.0530342,0.707933,1.17396,-0.51621,-0.908255,0.58074,1.12309,-1.38766,-0.588425,-0.203059,-0.537736,-0.311379,0.763691,1.36233,-0.545817,-0.135251,-0.627807,-0.248858,0.302984,-0.621161,20,-41.7635,-35.133,-39.584,-36.6313,-35.1927,-39.4844,-37.5484,-33.4356,-35.9774,-36.4516,-36.7679,-40.2947,-37.313,-38.0248,-39.6163,-38.2129,-40.8111,-40.5022,-39.7504,-36.5259,-39.0329,-34.3771
-868.701,0.744477,0.111502,6,63,0,909.589,1.97869,-0.739275,0.132981,0.569183,0.961673,-0.834839,-2.43345,-1.50357,-0.0944139,-0.482352,-0.888612,-0.672568,-0.436761,-0.225237,-0.0488279,-0.0153343,0.426861,-0.0448082,-0.216238,-0.701291,0.18014,0.411248,1.76688,1.2025,1.20342,0.469339,0.181995,-0.431916,0.0140239,-1.06148,-0.904141,-0.196291,-0.0420826,-0.110066,-0.68922,-1.88244,-0.553133,0.131757,2.83012,0.328534,0.162623,0.70734,1.06602,0.335062,0.441219,1.06068,0.389564,-0.356434,0.462346,-0.11074,-0.904491,0.657979,1.00399,-0.17682,0.388692,0.44036,-0.34099,-0.329302,0.698318,-0.804713,0.968976,0.88669,0.264102,-0.127337,0.795456,-0.992832,1.177,-0.0370331,0.0525206,-0.702657,-0.613802,0.251329,0.764879,0.0309547,0.281305,0.895238,20,-39.1064,-36.9137,-50.5528,-34.3933,-32.4124,-42.1158,-37.2061,-30.6343,-34.1736,-34.9741,-35.2491,-37.1395,-40.0007,-35.3708,-42.2009,-41.638,-41.785,-42.5017,-43.6953,-39.9788,-35.5321,-35.0366
