lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,t_d.1,t_d.2,t_d.3,t_d.4,t_d.5,t_d.6,t_d.7,t_d.8,t_d.9,t_d.10,t_d.11,t_d.12,t_d.13,t_d.14,t_d.15,t_d.16,t_d.17,t_d.18,t_d.19,t_d.20,t_d.21,t_d.22,n,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22
# Adaptation terminated
# Step size = 0.352146
# Diagonal elements of inverse mass matrix:
# 0.127519, 0.132924, 0.1179, 0.11285, 0.115762, 0.0964527, 0.104691, 0.110728, 0.108001, 0.101951, 0.111897, 0.10554, 0.109836, 0.103296, 0.111244, 0.102935, 0.107043, 0.11209, 0.113084, 0.113257, 0.400386, 3.41464
-870.371,1,0.352146,3,7,0,882.83,2.15059,1.49271,0.749857,1.52615,1.1832,1.03157,0.609621,1.59408,-0.0491378,0.0558427,0.0772276,0.559541,-0.255024,0.229935,0.279732,-0.253443,0.045213,-0.336334,0.177265,-1.12491,-1.00947,-2.93802,20,-34.3276,-37.8393,-36.2548,-35.6549,-42.5297,-46.3097,-36.3163,-36.4194,-34.6462,-45.0922,-45.8956,-43.796,-35.9607,-47.8841,-36.352,-35.5619,-35.9535,-36.8492,-38.2492,-39.9784,-39.7256,-36.9988
-871.622,0.944305,0.352146,3,7,0,886.504,1.8408,1.18285,0.843704,1.37352,0.920614,1.29173,0.635175,1.525,0.463062,0.127956,-0.439916,0.0314809,0.391294,0.040777,-0.119916,-0.300968,0.572823,-0.185136,0.449828,-0.608708,0.125179,-6.54896,20,-36.5875,-37.2164,-35.0406,-37.4021,-44.2293,-45.0108,-37.497,-38.0682,-36.3304,-41.5336,-43.9804,-42.2176,-36.2905,-45.6068,-37.7163,-35.7078,-39.2575,-38.8821,-38.1965,-39.9361,-37.9455,-34.0039
-865.814,0.99918,0.352146,3,7,0,880.75,1.87955,1.75699,0.805905,1.34247,0.800343,1.06943,0.424283,1.75215,0.0686485,0.172856,-0.246636,0.329388,0.764046,-0.175569,0.00464285,-0.599163,0.697708,-0.126514,0.54128,-0.568756,0.196164,-3.77047,20,-37.2978,-36.4703,-35.0221,-35.9963,-41.8659,-48.227,-36.9665,-38.2159,-37.6623,-45.3753,-43.3329,-41.4324,-34.6263,-47.2591,-36.2501,-35.1428,-40.5683,-36.6462,-36.921,-39.0013,-36.0714,-33.6402
-861.973,0.976441,0.352146,3,7,0,871.543,2.14189,1.47681,0.708514,1.26378,0.846695,0.821159,0.93905,1.26299,0.207065,0.405897,0.0581373,0.0853361,0.0310976,-0.00105089,0.520014,-0.20421,0.658126,-0.399847,0.661378,-0.802441,0.00720549,-1.94658,20,-36.6973,-36.2808,-35.6136,-36.5589,-41.4038,-46.0381,-35.0049,-37.9028,-35.6971,-43.8881,-44.2767,-41.6949,-35.2464,-47.6326,-35.4928,-36.7144,-38.9205,-36.9827,-39.4349,-38.3891,-37.7954,-34.9815
-868.213,0.804268,0.352146,3,15,0,878.598,1.6597,1.16539,0.798494,1.03705,0.650443,0.625342,0.779131,0.439971,-0.10674,-0.125116,-0.162327,0.576677,0.111094,-0.0594048,0.00858106,-0.768734,0.505374,-0.0686032,0.270572,-0.684183,-0.146476,-0.654563,20,-37.1514,-39.0484,-35.7658,-36.5752,-42.4262,-45.1567,-36.0559,-39.5089,-36.773,-43.0731,-43.5201,-40.6943,-35.9883,-45.7236,-36.8505,-36.1829,-39.4522,-37.5788,-39.1656,-41.3407,-36.6713,-38.0583
-859.609,0.890012,0.352146,3,7,0,878.289,1.75625,1.2546,0.494588,1.30927,0.773433,0.744685,0.201848,1.21196,-0.252966,-0.108124,-0.333916,-0.0122966,-0.236634,-0.112398,-0.116059,-0.797333,0.172403,-0.725527,0.422,-1.04723,0.351028,-1.66919,20,-36.5082,-36.7362,-35.1429,-36.2439,-42.1275,-46.1186,-35.6097,-37.0305,-34.8135,-44.3434,-44.9404,-43.0741,-35.3797,-46.6906,-35.2992,-35.5362,-38.6395,-36.5041,-37.4655,-39.0599,-38.4575,-36.0051
-859.021,0.867166,0.352146,3,7,0,870.319,1.94486,1.27404,0.279853,0.451534,0.271269,0.286407,0.699962,0.893643,-0.681942,-0.134544,-0.301672,-0.193955,0.239083,-0.647804,-0.129196,-0.985393,0.137753,-0.633818,-0.0331224,-1.24294,-0.119529,-2.09608,20,-36.1623,-36.2523,-35.4949,-34.2473,-41.3159,-50.1426,-35.3006,-38.1927,-38.0276,-45.2785,-43.0755,-40.3514,-33.9034,-49.2595,-34.6974,-36.0171,-39.4083,-35.5399,-39.4763,-38.4572,-35.3279,-35.3704
-860.362,0.880544,0.352146,3,7,0,869.071,1.92251,1.262,0.555433,1.32563,0.561963,0.268312,0.231281,1.23051,-0.379103,-0.325586,-0.220786,-0.0528799,-0.255988,-0.190353,-0.381997,-0.965304,0.0770871,-0.738967,0.191706,-0.996513,-0.525645,-1.22641,20,-36.0136,-37.1367,-35.8447,-35.8353,-41.1362,-47.8298,-35.2867,-37.066,-34.7515,-44.6098,-43.7239,-42.7496,-35.3425,-48.6252,-34.259,-35.529,-38.498,-36.8099,-37.4977,-40.0917,-37.7419,-36.4834
-873.709,0.545654,0.352146,3,7,0,881.534,1.78657,0.973075,-0.140672,1.06434,1.08756,0.240875,0.967195,1.19772,-1.13665,-0.0345272,-0.440826,0.333113,-0.465809,-0.500436,-0.15219,-0.753061,-0.451324,-0.725149,-0.0707588,-1.3235,-0.0539586,-0.912972,20,-35.5947,-36.8694,-36.3002,-34.6111,-40.1844,-47.1172,-36.0465,-37.2809,-36.0323,-45.5881,-46.542,-45.7735,-35.6303,-45.7699,-35.7587,-37.1267,-36.6077,-35.3451,-42.6211,-38.4028,-40.2932,-40.0878
-868.724,1,0.352146,3,7,0,880.437,2.01303,1.40609,0.731471,0.792702,-0.0781005,0.867525,0.114444,0.844345,-0.387214,-0.172512,-0.140367,-0.505862,0.508216,-0.476033,-0.229929,-1.20446,0.393126,-0.76702,0.4217,-1.05734,-0.464121,-1.81741,20,-37.6351,-36.8857,-35.1871,-35.4062,-44.8603,-50.8327,-36.3461,-38.3506,-38.5777,-44.828,-43.816,-40.019,-33.351,-50.4283,-35.1399,-35.2947,-41.5442,-36.4411,-36.3925,-39.9265,-34.4859,-34.3986
-865.978,0.986376,0.352146,3,7,0,876.293,1.71132,1.27077,-0.169474,0.79285,0.856454,0.53315,0.96594,1.01928,-0.575386,0.198819,-0.332921,0.248687,-0.344852,-0.279836,0.105246,-0.566542,-0.0211147,-0.620372,0.21483,-1.0028,0.204262,-3.07731,20,-36.4975,-35.9403,-36.0511,-35.6161,-40.4121,-46.5075,-35.9334,-37.827,-36.1123,-45.602,-45.1297,-42.9235,-35.7448,-46.1298,-35.8473,-37.2687,-37.459,-35.6738,-41.6468,-37.0094,-38.7838,-37.0673
-866.589,0.982889,0.352146,3,7,0,875.119,2.04352,1.07158,0.876292,1.01953,0.371896,0.441118,-0.0470372,0.984232,-0.388836,-0.409226,-0.371034,-0.513219,0.410478,-0.630284,-0.295416,-1.32554,0.0402095,-0.768913,0.145157,-1.31807,-0.658018,-2.33358,20,-36.0865,-38.3492,-34.5461,-35.1494,-44.2084,-50.5676,-35.1748,-36.7888,-38.0391,-43.5034,-44.296,-42.1115,-33.726,-49.9824,-34.5323,-34.7627,-40.3006,-37.4921,-35.9162,-41.4645,-35.5869,-34.3531
-860.896,1,0.352146,3,7,0,872.819,1.57566,1.16058,0.219131,0.455294,0.373546,0.381114,0.0979675,1.26416,-0.72731,-0.00385046,-0.582568,-0.123684,0.115508,-0.651366,-0.222397,-1.07909,0.298836,-0.805725,0.40456,-0.984094,-0.0188348,-0.799725,20,-38.7217,-36.0893,-35.4496,-35.9171,-40.861,-48.0436,-36.2885,-38.5719,-37.5995,-44.8913,-43.064,-41.7962,-34.0829,-47.2854,-35.0272,-36.3016,-41.1728,-35.1362,-37.9355,-37.8722,-36.4469,-36.1685
-861.402,0.714868,0.352146,3,7,0,875.17,2.14605,1.39236,0.383619,1.30282,0.803178,0.549814,0.890132,0.929294,-0.284441,-0.147728,-0.0340497,-0.0643008,-0.0682518,-0.266319,0.0359349,-1.01839,0.0301989,-0.600495,-0.0943088,-1.39084,-0.325082,-2.19542,20,-34.017,-36.3497,-35.6149,-34.5338,-41.6852,-48.9857,-34.2992,-36.9526,-35.6134,-45.5594,-45.4807,-42.8267,-34.7849,-49.5704,-34.2975,-35.2973,-37.0475,-36.2819,-39.9169,-38.9011,-37.3657,-36.6843
-862.054,0.833669,0.352146,3,7,0,874.313,1.99345,1.38828,0.109822,1.19409,0.528469,0.430023,0.96569,0.876565,-0.373112,-0.0665363,0.121587,0.0718756,0.0204037,-0.388365,0.0287472,-1.07561,-0.135434,-0.592858,0.031275,-1.28497,-0.462033,-1.2424,20,-34.8792,-35.7137,-36.7155,-35.0583,-40.6998,-48.9368,-35.0098,-36.9535,-36.6725,-45.6052,-44.7616,-42.168,-35.0657,-48.8689,-34.2665,-36.0832,-37.4341,-36.0365,-40.9758,-38.0704,-36.6524,-37.7285
-862.458,0.967021,0.352146,3,7,0,871.374,2.18836,1.44171,0.0742162,1.02916,0.354235,0.54404,0.935887,0.917795,-0.462299,-0.108233,0.0793552,-0.0606156,0.160027,-0.590815,-0.0423276,-1.01589,-0.0366816,-0.621,0.0635548,-1.42886,-0.638378,-0.530227,20,-35.01,-35.0481,-36.3426,-34.5428,-41.635,-50.7064,-35.208,-37.0866,-37.3275,-45.8135,-44.2898,-41.3514,-34.1523,-50.7803,-34.3705,-35.9376,-38.164,-35.5624,-40.5255,-37.512,-35.6738,-37.872
-861.951,0.86996,0.352146,3,7,0,871.728,2.07628,1.35171,0.10067,1.00189,0.26565,0.712215,0.997235,1.00793,-0.507742,-0.206393,-0.0592268,-0.123835,0.097758,-0.563772,0.0100014,-1.07676,0.167511,-0.72592,0.308284,-1.28237,-0.391643,-0.0283603,20,-36.3661,-34.793,-35.83,-34.8955,-42.4265,-49.3421,-35.4709,-37.995,-36.9395,-44.8895,-44.33,-40.5841,-34.0135,-49.539,-34.3264,-36.4352,-39.1084,-35.2938,-40.4611,-37.5421,-35.5254,-38.5659
-866.128,0.859376,0.352146,3,7,0,875.046,2.12509,1.92203,0.478099,0.853558,0.453848,0.693689,0.308694,1.15646,-0.731267,0.145286,-0.612812,0.1261,0.220174,-0.335294,-0.562658,-0.879726,0.0431537,-0.28893,0.381969,-1.20104,-0.498528,-3.23652,20,-36.3214,-36.7098,-34.1555,-34.3731,-42.4919,-52.87,-35.6486,-36.7724,-36.5114,-49.2546,-43.9351,-41.3438,-32.981,-51.2615,-35.3485,-34.8282,-38.9109,-35.22,-38.0361,-38.6393,-35.5684,-34.2391
-862.885,1,0.352146,3,7,0,873.637,2.18103,1.37053,0.160975,0.733928,0.553408,0.636141,0.439263,0.879219,-0.582191,-0.0991005,-0.348014,0.217406,0.0347313,-0.418035,-0.507702,-1.04767,0.181244,-0.445305,0.456991,-0.964493,-1.18776,-2.80886,20,-37.2521,-36.1003,-34.9298,-35.4318,-42.2414,-49.9413,-35.9431,-37.819,-36.5667,-45.0471,-42.7616,-41.3015,-34.2165,-50.811,-35.2968,-35.8042,-39.4162,-35.0117,-38.0887,-37.5883,-35.9811,-35.6774
-860.372,0.951208,0.352146,3,7,0,873.419,1.51433,1.17051,0.267219,1.04802,0.41766,0.107691,0.447399,0.924248,-0.53233,-0.263786,-0.63473,-0.486058,0.0311092,-0.479445,0.0194944,-0.735004,0.0520686,-1.00585,-0.128566,-1.44547,-0.20234,-2.35433,20,-35.7523,-36.2967,-34.7875,-35.319,-40.2254,-47.7857,-34.5434,-37.8065,-37.0505,-45.5963,-44.8976,-41.9907,-34.8929,-47.092,-35.1114,-36.2028,-39.2043,-36.8407,-39.2272,-38.828,-37.9964,-34.7334
-860.687,0.995654,0.352146,3,7,0,865.978,1.93862,1.06593,0.289533,0.588717,0.419986,0.768921,0.376339,1.06412,-0.665978,-0.107683,-0.18507,0.131533,-0.171987,-0.612291,-0.467033,-1.34602,0.0829347,-0.542021,0.283193,-1.05665,-0.614244,-1.43103,20,-37.0336,-36.5829,-36.1491,-35.1835,-43.4421,-48.1257,-36.8588,-37.6043,-36.2264,-43.4165,-43.6169,-41.902,-33.9805,-48.5846,-35.2289,-35.4532,-39.0012,-35.0184,-38.3613,-38.8038,-35.59,-36.9629
-861.729,0.91157,0.352146,3,7,0,869.674,1.67465,0.86679,0.431372,1.14115,0.593654,0.0787381,0.615297,0.924377,-0.377952,-0.0924562,-0.396709,-0.410098,0.175688,-0.146772,0.0835581,-0.843461,0.37601,-0.873108,0.120577,-1.27685,0.106057,-1.51852,20,-36.7058,-37.0642,-35.3084,-35.7197,-40.1855,-46.5633,-34.1169,-39.2245,-37.2461,-42.9092,-44.2452,-42.3167,-35.3225,-46.3008,-34.6285,-36.2623,-40.4978,-37.0667,-39.5628,-39.3477,-38.1636,-36.052
-862.178,0.922291,0.352146,3,7,0,872.141,1.74756,1.27248,0.0895545,0.389659,0.136772,0.730146,0.131052,0.985455,-0.789346,-0.416885,-0.507108,-0.0287183,-0.35883,-0.920841,-0.614655,-1.20308,-0.268335,-0.662987,-0.0950649,-1.21088,-0.239267,-1.00076,20,-36.1159,-36.2068,-35.7448,-34.9078,-43.9142,-49.4784,-37.5666,-36.6416,-36.1169,-46.1757,-44.1115,-41.0109,-34.2129,-49.4266,-36.1578,-35.3986,-37.6784,-35.2108,-37.7357,-38.6921,-35.4516,-36.9411
-864.463,0.794103,0.352146,3,7,0,876.388,1.26535,0.563972,0.105721,0.954004,0.453451,0.280948,-0.0746124,0.165242,-0.978425,-0.774526,-0.905617,-0.523479,-0.261528,-0.702033,-0.508933,-1.42118,-0.089805,-0.931397,-0.243539,-1.78782,0.0223685,-2.07046,20,-36.3041,-37.7496,-34.0783,-35.016,-42.7025,-46.2907,-34.928,-38.5288,-36.7198,-43.6015,-45.9259,-43.2483,-34.7622,-45.9686,-36.1241,-34.9452,-40.0684,-36.2462,-37.7165,-39.9479,-38.2404,-36.6495
-868.377,0.864364,0.352146,3,7,0,877.385,0.849698,0.770068,-0.368536,0.423915,0.238587,0.287443,0.314082,0.930419,-0.466159,-0.710663,-0.161899,-0.331556,-0.612213,-0.962996,-0.28163,-1.36199,-0.370671,-0.781327,-0.492701,-1.67052,-0.628633,-0.819953,20,-35.9324,-36.7033,-38.7392,-36.7609,-41.2091,-44.5415,-37.2578,-37.6566,-36.593,-45.2413,-44.547,-42.4275,-36.1075,-45.7803,-36.2585,-36.2725,-37.7305,-36.7982,-39.7756,-38.5687,-37.7631,-39.1389
