lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,t_d.1,t_d.2,t_d.3,t_d.4,t_d.5,t_d.6,t_d.7,t_d.8,t_d.9,t_d.10,t_d.11,t_d.12,t_d.13,t_d.14,t_d.15,t_d.16,t_d.17,t_d.18,t_d.19,t_d.20,t_d.21,t_d.22,n,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22
# Adaptation terminated
# Step size = 0.4247
# Diagonal elements of inverse mass matrix:
# 0.271971, 0.119723, 0.111634, 0.105034, 0.108072, 0.100932, 0.104277, 0.10793, 0.123713, 0.0963413, 0.108667, 0.111614, 0.100527, 0.161076, 0.114591, 0.108835, 0.104433, 0.101394, 0.0990159, 0.113299, 0.19467, 0.219172
-856.637,0.851288,0.4247,3,7,0,869.124,3.6903,0.813338,1.18612,0.68597,1.27821,-0.14515,0.680205,-0.534996,-0.29494,0.0493092,-0.448732,-1.28462,-0.556035,-0.767207,-0.602026,-0.356552,0.314986,-0.6126,0.303803,0.204435,-0.490713,0.34632,20,-39.2366,-38.5374,-40.646,-34.6189,-35.6462,-37.5099,-34.6234,-36.5664,-35.0399,-34.6851,-34.5143,-39.4965,-37.1031,-34.9214,-43.4014,-39.2579,-45.4076,-46.2236,-43.7769,-40.3496,-38.3149,-37.9719
-855.257,0.868383,0.4247,3,7,0,870.756,4.7613,0.996166,0.80335,0.595776,0.871734,-0.157878,0.381024,-0.0601367,0.562609,-0.0706462,-0.125071,-0.0512342,-0.518572,-0.3367,-0.0796705,-0.034344,0.429559,0.327725,0.157571,-0.192865,-0.112357,0.00307218,20,-37.5549,-38.1851,-38.3919,-38.1414,-36.3828,-37.2346,-36.6245,-37.3084,-35.8217,-38.4044,-39.1698,-37.5085,-36.9155,-37.1892,-45.552,-39.8844,-42.004,-41.0921,-42.1248,-37.0057,-38.4141,-37.5974
-854.537,1,0.4247,3,7,0,863.382,4.57027,1.15777,1.5602,1.15679,1.28875,0.213619,1.16017,-0.26644,0.42074,0.10211,0.141228,-0.510283,-0.31979,-0.422688,0.228039,-0.154582,0.624672,-0.0189653,0.621612,0.676361,0.541953,0.641971,20,-39.0404,-37.5965,-40.0948,-34.8466,-35.7239,-37.0873,-34.5012,-37.5208,-36.0982,-35.5786,-35.9538,-40.2391,-37.0119,-35.9498,-44.9599,-38.2277,-43.6863,-43.7567,-42.7513,-38.5694,-38.2195,-36.8603
-859.701,0.774069,0.4247,3,7,0,865.351,5.31867,1.40556,1.42614,0.635022,1.78932,0.590446,0.76937,0.290938,0.701394,0.411596,0.323552,-0.179707,-0.046267,0.113068,-0.474868,0.438457,0.93659,0.558312,0.408328,0.0300221,0.0920384,0.681043,20,-36.9286,-39.7832,-37.5698,-37.822,-35.5637,-38.0368,-35.4817,-36.2409,-34.4793,-37.7609,-37.8871,-35.0944,-36.1918,-37.2282,-47.6108,-40.5214,-43.5553,-44.0969,-43.5241,-37.3895,-38.6766,-37.286
-860.319,0.921216,0.4247,3,15,0,871.922,4.61732,1.10569,1.22206,0.439152,1.65764,0.540868,1.08368,0.182063,0.223077,0.117405,-0.101368,-0.122772,-0.184195,-0.174146,0.0443482,0.154484,1.27343,0.246872,0.0819114,0.0931192,-0.103739,0.770167,20,-38.2057,-40.7279,-37.5618,-37.1483,-37.6358,-38.3961,-37.1887,-38.819,-35.2723,-35.7287,-35.8728,-36.0022,-37.2086,-36.2009,-45.5957,-39.5582,-43.1106,-43.1615,-42.3769,-36.9727,-41.4346,-36.7676
-861.886,0.867419,0.4247,3,7,0,874.783,4.74741,1.34961,1.77711,1.40039,1.42782,0.256767,0.96108,-0.23519,0.336662,0.600596,0.154125,-0.43477,-0.0311291,-0.537235,-0.0218497,0.0245112,-0.122382,0.237691,1.12264,0.419062,0.608718,0.490064,20,-38.6677,-37.0954,-42.4161,-34.1812,-33.6297,-37.7086,-34.0612,-35.407,-35.0613,-36.9109,-36.5761,-40.0276,-38.0111,-35.819,-45.594,-39.6025,-45.1459,-46.0498,-44.1615,-41.1129,-34.8768,-38.565
-855.905,0.998325,0.4247,3,7,0,869.439,5.10713,1.69669,1.63058,1.00567,1.52567,0.460476,1.00848,0.168728,0.286567,0.353611,-0.072001,-0.0863964,-0.192976,0.0805058,-0.148462,0.41934,0.934646,-0.0568026,0.593545,0.692019,0.320612,0.89692,20,-38.1546,-39.0288,-38.3307,-36.4503,-36.6923,-38.631,-35.6078,-37.0126,-33.9822,-34.4164,-34.6941,-38.3044,-36.874,-34.1467,-45.6932,-41.2293,-43.3174,-43.5201,-45.1803,-38.0417,-38.3175,-36.7775
-858.814,0.774736,0.4247,3,7,0,868.953,4.41557,1.18691,1.45262,1.25102,1.64491,0.404346,0.940442,0.177171,0.698722,0.55981,0.613522,-0.440721,0.124754,-0.814148,0.458465,0.0624567,0.74394,0.803006,0.624628,0.182604,0.667603,0.826737,20,-37.9635,-38.0734,-39.5079,-35.1152,-34.126,-37.6057,-35.1267,-35.8003,-37.3764,-38.9224,-38.2264,-38.3438,-35.8004,-38.3465,-44.2948,-38.6227,-44.4398,-43.4351,-41.3617,-37.9477,-38.3956,-38.2566
-855.729,0.991826,0.4247,3,7,0,865.427,5.13928,0.886085,1.28142,0.373964,1.11185,0.215952,1.02854,-0.0335748,0.166866,0.0593079,-0.00294786,-0.229459,-0.65834,0.110466,-0.184134,0.154211,0.7496,-0.200643,0.26067,0.406008,0.228994,0.213072,20,-38.61,-39.8104,-38.7891,-38.3003,-37.568,-36.9208,-36.154,-38.8922,-35.4624,-34.9637,-35.6866,-37.6163,-37.8756,-35.7599,-48.0156,-38.8032,-40.7636,-42.4715,-42.0227,-38.0839,-39.501,-35.3794
-859.776,0.638622,0.4247,3,7,0,872.147,4.72985,1.70738,1.43186,1.24042,1.45058,-0.0230019,0.521385,-0.419083,0.227824,0.450403,0.0586384,-0.960099,-0.0854697,-0.860018,-0.218293,-0.116121,0.13706,0.0405747,0.562471,0.0271366,0.220329,0.0410464,20,-36.9992,-37.1332,-40.4265,-33.9717,-32.8193,-39.8359,-33.6695,-34.322,-35.1428,-37.1569,-36.3582,-39.313,-35.4993,-35.8708,-45.3801,-42.7674,-46.6282,-44.9529,-46.705,-39.1934,-36.1463,-39.199
