lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,t_d.1,t_d.2,t_d.3,t_d.4,t_d.5,t_d.6,t_d.7,t_d.8,t_d.9,t_d.10,t_d.11,t_d.12,t_d.13,t_d.14,t_d.15,t_d.16,t_d.17,t_d.18,t_d.19,t_d.20,t_d.21,t_d.22,t_c.1,t_c.2,t_c.3,t_c.4,t_c.5,t_c.6,t_c.7,t_c.8,t_c.9,t_c.10,n,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22
# Adaptation terminated
# Step size = 0.1539
# Diagonal elements of inverse mass matrix:
# 0.58554, 0.481415, 0.526416, 0.376927, 0.42608, 0.308598, 0.361247, 0.347991, 0.393818, 0.313694, 0.339386, 0.308893, 0.413257, 0.458099, 0.318572, 0.3466, 0.394774, 0.454457, 0.403201, 0.356665, 0.488517, 1.66966, 0.580691, 0.531158, 0.433829, 0.438529, 0.414589, 0.389808, 0.307744, 0.456509, 0.511688, 0.48004
-862.091,0.884736,0.1539,5,63,0,880.911,0.400139,-0.512185,-0.782509,0.271491,-1.43975,0.739822,-0.160801,1.07187,-0.729913,0.0851786,-0.726215,-0.4356,-0.805705,-0.514233,0.0185909,0.115539,0.185212,-0.684531,-0.0232906,-0.161899,-0.398915,-2.21431,1.49362,2.19934,1.0615,0.268745,0.504709,-0.0243357,0.626108,0.632421,0.0975376,-0.985305,20,-36.8141,-35.7677,-34.8205,-35.3827,-42.9806,-47.1722,-35.0324,-38.4374,-34.1694,-46.1227,-45.3258,-42.2028,-33.6667,-48.2178,-34.8003,-34.9084,-39.6741,-35.5769,-39.145,-39.38,-36.2059,-34.8805
-860.309,0.942572,0.1539,5,63,0,870.54,0.114749,-0.80526,-1.19292,0.495792,-1.543,0.493226,0.0925355,1.2075,-0.226018,-0.117606,-0.308049,-0.0263927,0.563778,-0.205496,-0.275096,0.0776101,0.347332,-0.534274,0.215356,0.00467072,-0.0668326,0.598413,1.88186,2.24999,0.673331,0.240135,-0.0538574,0.122451,0.102054,-0.215089,-0.368049,-1.13236,20,-34.9297,-35.6999,-34.8978,-34.3514,-42.4567,-49.3091,-35.3885,-37.2812,-36.6885,-45.1384,-44.7984,-42.7593,-34.0769,-48.5757,-34.2655,-34.4088,-38.821,-36.2098,-39.0408,-39.5727,-35.7824,-36.7865
-858.891,0.961593,0.1539,5,31,0,870.689,0.256744,-0.340786,-1.49983,0.53221,-0.888631,0.0964972,0.0920985,0.819041,-1.4526,-0.693198,-0.388422,-0.327249,-0.70051,-0.380856,-0.569727,-0.00622803,-0.43795,-0.543013,-0.106755,-0.141357,-0.0110704,-1.61538,1.59401,1.47141,0.277435,0.382048,0.622265,0.467941,-0.0368766,0.302484,-0.250627,-1.35906,20,-36.9467,-35.9705,-35.5265,-34.6164,-41.5458,-48.1777,-35.0393,-37.9396,-35.3715,-45.4214,-45.0501,-42.8286,-33.5071,-48.8295,-34.0401,-35.6701,-39.3997,-34.2995,-38.4407,-37.84,-37.1114,-35.3941
-864.751,0.810091,0.1539,5,31,0,874.416,1.23818,2.7876,0.121774,0.00280631,1.89113,-0.43602,-0.0689377,0.659645,0.0426387,0.169765,0.686833,0.925137,0.50412,-0.0398427,0.35137,-0.606951,0.899768,-0.393368,0.318795,-0.814612,0.505437,-1.06494,0.445123,-1.53323,0.774427,0.809289,-0.771419,-0.390274,-1.0475,-0.123948,-0.62462,-0.529616,20,-36.7937,-36.3708,-35.3947,-34.5013,-41.6848,-49.1964,-35.4985,-37.957,-38.0913,-45.1336,-44.0605,-41.5284,-33.3505,-47.4669,-33.7763,-35.8284,-40.266,-35.6332,-39.2587,-39.7713,-35.796,-35.3317
-859.273,0.837296,0.1539,5,31,0,879.334,0.759736,0.602555,-0.707899,0.65789,0.207461,0.673737,0.0358775,1.58175,-1.42463,-0.43086,-0.863511,-0.578204,-1.02485,0.479115,-0.439196,-0.145778,-0.654475,0.378635,-0.466138,-0.0861494,-0.328465,-0.341073,0.493021,0.179547,-0.0570053,-0.660878,0.266733,-0.242669,-0.0295159,0.313465,-1.55894,-1.58673,20,-36.8723,-36.1657,-35.3336,-35.088,-40.9606,-47.389,-35.3849,-37.0183,-35.1637,-45.7857,-45.0959,-43.948,-34.2056,-47.2618,-34.1623,-35.5613,-38.8722,-34.8981,-38.4703,-38.3104,-37.7726,-36.5147
-865.797,0.596624,0.1539,5,63,0,879.352,0.739837,1.3409,-0.581121,0.891436,0.822679,1.59891,0.667037,1.48716,0.798872,-0.500549,0.0171249,0.040059,-0.122452,0.131847,-0.490801,-0.743035,1.36125,0.0762774,0.311785,-0.457933,-0.0189735,-1.61185,0.822644,0.0734111,0.0688161,-0.577186,-1.15312,0.614772,-0.00443178,0.159611,-0.232998,-0.370756,20,-37.1637,-37.0207,-36.3432,-35.5381,-42.4047,-45.8465,-36.4596,-37.7735,-36.3985,-45.2431,-45.1693,-42.1675,-34.923,-45.4515,-35.8194,-36.0437,-38.5235,-35.3527,-39.1946,-38.0533,-37.4708,-37.2458
-861.968,0.926961,0.1539,5,31,0,878.765,1.77214,1.16486,0.0405603,0.73362,0.290655,0.417528,-0.0342251,1.55222,0.24409,-0.127633,0.389694,0.855734,-0.272018,0.0575436,-0.222232,-0.310358,1.03621,-0.189777,-0.333855,-0.977336,0.286062,-0.174463,0.255657,0.625845,0.723511,0.148029,-0.591634,0.29755,-0.464022,0.682098,0.0346164,-0.402543,20,-35.9431,-36.4144,-35.9818,-34.9429,-39.0125,-49.427,-35.0804,-38.292,-36.6317,-47.2218,-44.0361,-42.6698,-34.131,-48.5652,-34.9701,-34.9502,-39.4928,-35.398,-38.8489,-37.8976,-37.6804,-37.0173
-858.55,0.966114,0.1539,5,63,0,873.742,1.95155,0.248891,0.688795,0.366896,-0.275876,1.17319,0.419239,1.33935,-0.0424194,-0.140053,0.315929,0.563476,-0.0561123,0.314217,-0.176,-0.147349,0.24642,-0.08679,-0.0100066,-0.424847,-0.155443,-1.3507,0.156355,1.18346,0.504105,-0.23554,-0.0727653,0.132192,-0.601662,0.200454,-0.352994,-0.44675,20,-34.9867,-37.5268,-34.5331,-34.702,-43.8779,-47.9589,-35.5503,-37.0019,-35.697,-44.2895,-44.3725,-41.507,-34.763,-48.1909,-35.3857,-35.4289,-37.1569,-36.953,-38.7551,-40.1077,-37.1635,-35.7511
-868.972,0.71849,0.1539,5,31,0,877.804,0.327947,0.534768,-0.36355,-0.503568,0.143619,-0.894252,-0.495104,-0.581748,0.350853,1.81102,-0.476433,0.0873177,0.168768,0.130991,1.76768,-0.377267,0.449574,-0.0131572,-0.351698,-0.528527,0.483009,-0.391686,1.2598,0.736698,1.27199,1.70579,-0.548845,-1.90245,-0.127606,0.132632,-0.278104,-0.48927,20,-34.7182,-39.1316,-34.6525,-34.7639,-43.9875,-47.3488,-36.0982,-37.0609,-36.8733,-44.4481,-45.0236,-42.1722,-35.3709,-45.244,-36.1954,-35.0503,-37.2145,-37.904,-39.093,-41.6268,-37.2802,-37.0561
-865.635,0.986467,0.1539,6,63,0,884.051,0.721686,0.786121,-0.507706,-0.154371,-0.0500316,1.02415,-0.974539,1.34509,0.461829,0.314089,-0.388123,0.30479,-0.111196,1.10865,0.794134,-0.226466,0.524233,0.632226,0.278189,-0.450164,0.351981,-0.667323,1.61263,0.673551,1.56918,0.0925026,-0.486842,-0.335719,0.325488,0.386193,-1.20519,-0.174079,20,-36.1889,-37.527,-34.8427,-36.1711,-44.2478,-47.6473,-36.5722,-35.7761,-36.6196,-43.3655,-45.1767,-41.13,-35.4072,-47.6147,-35.7381,-36.64,-37.5747,-37.015,-37.2682,-40.7846,-36.8825,-36.1018
