lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,t_d.1,t_d.2,t_d.3,t_d.4,t_d.5,t_d.6,t_d.7,t_d.8,t_d.9,t_d.10,t_d.11,t_d.12,t_d.13,t_d.14,t_d.15,t_d.16,t_d.17,t_d.18,t_d.19,t_d.20,t_d.21,t_d.22,t_c.1,t_c.2,t_c.3,t_c.4,t_c.5,t_c.6,t_c.7,t_c.8,t_c.9,t_c.10,n,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22
# Adaptation terminated
# Step size = 0.162599
# Diagonal elements of inverse mass matrix:
# 1.17894, 0.92027, 0.499036, 0.368614, 0.438994, 0.498115, 0.422733, 0.377045, 0.298929, 0.413662, 0.254022, 0.409388, 0.416914, 0.317742, 0.399401, 0.376794, 0.364914, 0.306961, 0.381165, 0.368532, 0.297067, 0.326439, 0.921131, 0.448157, 0.486066, 0.461545, 0.385876, 0.414602, 0.451973, 0.361802, 0.424062, 0.350367
-867.531,0.803193,0.162599,5,31,0,887.582,4.13822,0.290869,0.798496,1.34388,1.65206,-0.629541,0.864209,1.6653,-1.42581,-0.259838,0.849544,-0.853909,-0.437185,0.345655,-0.605543,1.16084,0.514983,-1.48951,0.173255,0.0160076,0.553024,0.251429,1.01649,0.491918,-0.289964,-0.261776,-1.56322,1.61108,-0.136965,-0.847992,0.319926,-0.0126912,20,-36.5322,-37.5249,-37.3486,-36.3108,-33.9188,-37.9696,-34.8661,-35.7297,-35.9684,-37.4892,-36.8065,-38.911,-34.698,-37.1236,-48.2374,-41.7204,-45.8089,-43.816,-45.2148,-36.2908,-38.6247,-39.6868
-863.128,0.982613,0.162599,5,63,0,882.425,2.54673,-0.317192,0.961824,-0.746873,-0.884229,-0.455073,-1.50117,-1.37337,0.620042,-0.512235,-0.0860983,-0.53736,0.330947,-0.255997,-0.0324044,-1.61773,-0.207621,0.0296793,-1.00815,-0.431449,0.0785058,-1.21298,1.01085,-0.33097,0.478526,1.39416,0.663256,-0.868385,-0.262778,-0.585007,-1.04011,-0.0534636,20,-36.9918,-37.1826,-37.9985,-36.3703,-36.1153,-38.5434,-36.5971,-37.4504,-35.5965,-36.7295,-37.4692,-37.2628,-37.158,-37.2193,-45.2147,-42.4045,-42.8407,-43.0383,-45.3648,-37.2175,-38.1563,-37.3576
-861.423,0.82493,0.162599,5,31,0,878.19,3.51156,0.0628556,0.393549,0.557709,0.879234,-0.092482,-0.176467,-0.408862,0.0287523,-1.20407,-0.930315,-1.46139,-0.839486,-1.03736,-0.803767,-0.901469,-0.380323,-0.417889,0.366923,-0.783451,-0.578805,0.639443,0.280934,-0.0582774,-0.914158,-0.0102988,0.0253484,-0.420915,0.314269,-0.0828894,-0.293721,0.155262,20,-37.0304,-40.4875,-37.11,-36.9046,-36.1118,-39.182,-36.0279,-36.1995,-35.0673,-36.2413,-36.4991,-36.6037,-37.1925,-36.3052,-45.9384,-41.5955,-45.3709,-44.6046,-43.2287,-37.4424,-38.3172,-37.5929
-867.561,0.559738,0.162599,5,31,0,884.835,3.89901,-0.348263,1.49088,0.460166,0.372347,0.759112,-0.199343,-1.0118,-0.103086,-0.133466,0.424879,-0.344379,-0.30073,-0.389336,-0.367618,-0.763582,1.31612,-0.38677,0.412682,0.819328,0.615324,-0.579788,0.368179,-0.720024,0.258834,0.443721,0.0419636,0.297902,-0.143525,-0.764203,-0.0782121,-1.01133,20,-40.4982,-39.2629,-42.0113,-34.5604,-36.2387,-37.4614,-36.4071,-36.6421,-35.3908,-38.1903,-38.1598,-39.1991,-39.3467,-37.9,-45.9167,-36.4912,-43.8194,-44.4322,-39.2962,-40.1342,-37.8806,-37.9496
-862.194,0.996497,0.162599,5,31,0,877.31,3.18641,0.58918,1.00817,0.232299,0.71116,-0.541701,0.547247,-1.17259,-0.122192,0.709064,-0.128705,-0.355303,-0.803956,-0.723049,-0.305346,-0.809165,0.298437,-0.332744,-0.257492,0.279134,-1.06192,0.680025,0.423228,0.375213,0.203469,0.399145,0.635516,0.249109,-0.769926,-0.245289,-0.326255,-0.156169,20,-38.4005,-37.6137,-40.3008,-35.353,-35.0454,-37.2022,-33.7355,-38.1807,-34.8243,-36.7285,-37.7467,-38.3498,-37.027,-36.3631,-45.1066,-40.4266,-43.9429,-45.8255,-46.5224,-39.4084,-38.1901,-36.8127
-864.623,0.834274,0.162599,6,63,0,885.098,4.48081,0.77723,0.808522,-0.403891,1.08362,-0.034846,0.248587,-0.0866921,0.953597,1.16673,-0.215219,0.495741,0.175018,-0.0981294,0.546061,0.0319222,0.746233,0.671166,-0.544379,0.534562,-0.428468,-1.17482,0.503029,0.474164,0.963523,0.628171,0.0311352,-0.660285,-1.06736,-0.29318,-0.560069,-0.47797,20,-36.9275,-38.8053,-38.7109,-36.5345,-34.5759,-38.6548,-33.953,-36.5027,-34.8852,-35.9624,-36.4136,-36.6167,-37.7274,-36.2617,-48.6313,-42.118,-45.4996,-46.0441,-44.6277,-39.0677,-36.9611,-37.5276
-865.045,0.98636,0.162599,4,15,0,875.718,4.2383,0.583917,0.947827,-0.236418,0.642783,-0.599378,0.505629,-0.0925259,0.991969,1.07866,-0.0868825,0.519337,0.487273,-0.309849,0.235231,0.106652,0.684676,0.498038,-0.568444,0.526974,-0.303299,-1.4535,0.502003,0.230959,1.26181,0.550193,0.0808243,-0.223638,-0.93033,0.768699,-0.519824,-0.0324673,20,-39.1139,-36.5067,-40.5694,-38.2443,-36.1015,-35.3436,-35.2594,-38.2755,-36.8091,-38.1816,-38.3448,-38.8981,-38.1912,-38.4746,-45.4862,-38.4867,-42.6896,-42.5767,-41.0571,-39.1389,-38.6299,-37.4135
-859.933,1,0.162599,4,15,0,871.757,3.22287,0.0244968,0.411555,-0.0289618,0.740886,-0.356626,-0.0954221,-0.00845126,0.270456,0.891534,-0.50501,0.0958423,0.0484504,-1.0134,0.828893,-0.133525,0.294501,0.205733,-0.532417,-0.323817,0.448737,0.464819,1.02616,0.198045,0.957132,0.721313,0.0242251,0.10214,-0.811963,0.717331,-0.703615,0.407346,20,-38.8891,-38.0153,-39.1333,-36.9627,-35.7448,-36.5813,-35.2756,-36.281,-36.8499,-37.311,-37.7056,-39.9554,-37.0183,-37.2917,-42.7506,-39.2352,-45.8359,-44.0862,-39.9244,-38.8015,-40.1988,-37.6378
-861.129,0.936707,0.162599,6,95,0,879.384,4.45555,0.593777,0.575327,0.672005,-0.0220439,0.0224082,-0.00872869,-0.906629,-0.809052,-0.253483,-0.509546,-0.905249,0.115899,-1.34818,0.00311185,-1.29885,-0.726706,-1.24013,0.415675,-1.49203,0.382015,-0.0365294,-0.386196,-0.415605,-0.375502,0.181432,0.11565,0.511523,-0.269955,-0.477522,-1.24997,0.60674,20,-38.6846,-40.0718,-42.4035,-34.4454,-34.9668,-38.2958,-36.1706,-37.4157,-33.3465,-36.9115,-36.9505,-38.6853,-38.2745,-35.0437,-46.1973,-39.3193,-42.8953,-42.3477,-40.9242,-39.9793,-37.7681,-37.6059
-857.93,0.822535,0.162599,5,31,0,880.019,2.90144,-0.735505,0.381195,0.243524,0.389438,-0.358556,0.170707,1.00951,1.03712,0.835238,-0.149699,0.173379,-0.736143,-0.505675,-0.722759,0.765948,0.935516,0.216373,-0.241849,0.409869,0.705232,0.402392,2.42849,0.903222,0.709979,1.25968,-0.508744,-0.155876,-0.423752,0.166926,0.876453,-0.114058,20,-36.232,-38.9429,-39.5252,-36.4707,-34.5282,-38.9464,-35.3001,-38.4218,-34.7768,-36.0714,-36.8024,-37.2592,-36.899,-34.9096,-46.7174,-41.7008,-43.1578,-42.0376,-43.5545,-38.2387,-38.0556,-37.5177
