lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,t_d.1,t_d.2,t_d.3,t_d.4,t_d.5,t_d.6,t_d.7,t_d.8,t_d.9,t_d.10,t_d.11,t_d.12,t_d.13,t_d.14,t_d.15,t_d.16,t_d.17,t_d.18,t_d.19,t_d.20,t_d.21,t_d.22,t_c.1,t_c.2,t_c.3,t_c.4,t_c.5,t_c.6,t_c.7,t_c.8,t_c.9,t_c.10,n,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22
# Adaptation terminated
# Step size = 0.129814
# Diagonal elements of inverse mass matrix:
# 1.30574, 0.993261, 0.368135, 0.366187, 0.310107, 0.376664, 0.36075, 0.353793, 0.442309, 0.465439, 0.247606, 0.460329, 0.386647, 0.338328, 0.392029, 0.378852, 0.373475, 0.42052, 0.387613, 0.367177, 0.307325, 0.318279, 1.11098, 0.436892, 0.366732, 0.359499, 0.484232, 0.497169, 0.445578, 0.310427, 0.382715, 0.435521
-856.107,0.806929,0.129814,5,31,0,868.741,4.075,0.130541,1.35028,0.105792,-0.372819,0.304794,-1.0544,0.61315,-0.623171,0.426129,0.0130103,-0.170892,-0.086787,-0.245568,0.020272,0.463028,-0.216245,-0.898234,-0.45723,-0.411236,-0.098876,0.175075,0.435469,-0.459731,0.0857078,1.32929,-1.08619,0.234745,-0.777951,-0.968839,-0.762013,0.249653,20,-37.47,-39.8538,-38.0226,-35.7643,-36.0236,-38.1965,-35.5859,-36.511,-34.659,-35.0087,-35.4927,-38.1581,-36.0949,-35.0731,-47.6709,-40.3286,-43.6981,-44.442,-44.0479,-37.8774,-38.1255,-37.7224
-858.833,0.906415,0.129814,6,63,0,872.368,2.16593,-0.435003,-0.256818,0.438084,1.56648,-0.870638,0.785165,-0.546418,0.967678,-0.0918278,-0.295638,-0.688703,-0.749627,-0.527573,-0.261329,-0.963926,0.480633,0.72062,-0.27149,0.317808,0.357575,-0.0734427,1.6504,0.827836,0.135479,-0.502082,0.214296,-0.747418,0.00138208,0.300909,-0.0415828,-0.120377,20,-38.2245,-38.6196,-37.8102,-36.4046,-36.6342,-39.0008,-35.4362,-36.4404,-36.6886,-37.2171,-37.3223,-39.745,-35.2594,-37.1702,-43.4478,-41.3828,-44.2046,-42.5283,-43.2892,-36.9328,-38.9697,-36.7285
-856.577,0.990398,0.129814,5,63,0,871.112,2.83709,-0.64803,0.436192,1.00236,0.403683,0.115913,-0.153079,-0.0505946,-1.54658,-0.270948,-0.212655,-0.994407,-0.275807,-0.38385,-0.0266564,-0.343564,-0.356632,-1.79535,0.595787,-1.06648,0.206872,-0.0420145,1.00399,-0.681711,-1.21639,-0.0976024,-0.723762,0.726727,-0.439513,-0.66062,-0.969714,0.17097,20,-37.3369,-40.0899,-38.484,-36.8891,-36.0085,-39.2198,-36.0109,-36.8121,-35.5997,-35.5766,-35.1738,-37.6647,-36.5095,-35.694,-45.7805,-41.1857,-42.9828,-41.5262,-42.3092,-37.967,-39.1321,-37.1565
-858.667,0.763346,0.129814,5,63,0,880.225,2.88257,-1.17296,1.01079,0.511413,-0.0819051,-0.962675,-0.556362,-0.884391,-0.308674,0.247889,-0.458014,-0.468739,-1.65469,-1.26324,-1.34553,-0.492409,-0.651365,-0.646219,0.121068,-0.659149,0.0751855,-0.359326,1.2312,-0.0422415,-0.135648,0.947924,0.116429,-0.0116294,-0.571144,-0.0918638,0.789413,0.620232,20,-39.5982,-37.3767,-40.3152,-36.0392,-36.3708,-34.8318,-35.6185,-37.3644,-36.2228,-35.5302,-36.3969,-39.9778,-37.5835,-35.9135,-44.5494,-36.624,-43.8221,-45.2625,-41.028,-39.684,-38.8312,-37.6434
-858.427,0.932219,0.129814,5,63,0,869.67,3.6189,0.634427,0.607649,0.0391056,0.786654,0.155187,0.451864,0.47109,0.129513,0.0453399,0.0822234,-0.511305,0.269994,-0.444199,0.249419,0.208406,0.872434,-0.0368318,-0.284794,-0.0552568,0.719626,-0.149632,0.0882547,-0.152555,0.197722,-0.205223,-1.21036,-0.664138,-0.39004,-1.01069,-1.30517,-0.932699,20,-36.7438,-40.2717,-40.6883,-34.0531,-34.9676,-40.6754,-35.7945,-37.3505,-33.2604,-35.9559,-35.5702,-37.1234,-38.0569,-35.3285,-46.6492,-42.3589,-43.9197,-42.856,-44.2054,-38.8778,-37.4631,-37.2367
-862.364,0.86841,0.129814,5,63,0,877.545,1.51117,-1.90296,1.26794,0.155844,0.166121,0.567754,0.0284335,-0.245049,0.662981,0.0158217,0.250427,-0.210257,0.0584934,0.14074,0.857615,-0.434412,-0.223437,0.311783,0.102938,-0.632223,0.266913,0.962658,3.41533,0.32802,1.12285,1.31569,0.621869,0.0703423,0.0641378,-0.286143,-0.540962,0.869193,20,-38.2184,-38.7488,-41.3892,-35.6623,-34.2468,-38.6663,-34.4474,-37.268,-34.1155,-36.6724,-36.8156,-37.5928,-38.8095,-35.2739,-46.8295,-40.6266,-43.3951,-44.4067,-43.8943,-39.9917,-36.7294,-37.0576
-860.208,0.906836,0.129814,6,63,0,879.867,3.10592,0.479088,0.388168,0.471352,0.457778,-1.1557,0.0805627,-0.105156,-0.914108,-0.825799,-0.86366,-0.686891,-0.592618,-1.3275,-0.528714,-0.298206,0.332536,-0.783001,-0.207694,-0.0342225,-0.157969,-0.410956,-0.667923,-0.256164,-0.905279,-0.285109,-1.19137,-0.313426,-0.75654,-0.489694,-0.841131,-0.788167,20,-38.9951,-37.1194,-38.8743,-35.3556,-37.0598,-36.9729,-36.6608,-38.8963,-36.0499,-35.9999,-36.1755,-39.3834,-37.574,-36.2529,-42.8405,-39.0452,-43.976,-44.2762,-42.9435,-37.5417,-39.8711,-37.5762
-856.78,0.99242,0.129814,5,31,0,868.968,4.36594,0.534931,0.217629,0.718198,0.354638,-0.747504,-0.520049,-0.400474,-0.803287,-0.0640951,-0.612886,-0.958382,-0.56081,-1.51052,-0.611769,-0.457092,0.296351,-1.01833,-0.0829544,0.136161,-0.349698,-0.147329,-0.476897,-0.240518,-0.981218,-0.418487,-0.971242,-0.00766853,-0.851826,-0.561214,-1.0494,-1.40953,20,-36.2994,-39.0886,-38.5278,-35.5248,-34.0055,-38.9588,-34.6132,-34.4458,-34.9462,-37.9342,-37.7454,-38.5035,-34.9475,-36.7606,-47.5372,-41.1872,-44.5532,-42.687,-44.1861,-37.2291,-36.3679,-38.2076
-857.252,0.912411,0.129814,6,63,0,868.731,1.73557,-1.1473,1.15975,-0.726688,0.893145,-0.183718,0.15533,0.718011,0.574172,0.0602677,0.34882,-0.555098,0.538055,-0.589926,0.881951,0.987885,0.408534,0.0593958,-0.91159,-0.0808679,0.952744,0.575794,2.25913,0.12729,1.35136,0.604545,-1.20265,-0.167611,0.164213,-0.0922253,-0.881678,0.43644,20,-39.1837,-38.1325,-39.123,-34.5874,-36.7015,-37.3815,-35.972,-37.1258,-36.2545,-35.6871,-36.7056,-38.7168,-36.7342,-36.7204,-42.6999,-38.4459,-43.9356,-44.5407,-42.1711,-38.3859,-40.2077,-35.9804
-861.433,0.949009,0.129814,6,63,0,872.574,4.27441,0.654165,0.0510971,0.806304,0.299642,-0.40657,-0.569025,-1.39573,-0.00134106,0.377017,-0.805328,0.0544327,-1.0406,-0.666702,-1.06266,-1.30033,-0.12878,0.0945886,0.916239,-0.445486,-0.512189,0.0737433,-0.204893,0.0110744,-1.06358,0.529151,0.672679,-0.889674,-1.36448,-0.355775,-0.159546,-0.0232791,20,-39.3055,-39.6345,-39.0821,-36.8947,-36.4744,-38.592,-35.149,-36.7765,-34.3466,-35.3115,-34.5842,-37.0179,-38.1654,-34.8617,-45.8613,-40.4837,-44.1399,-45.4705,-42.6918,-39.5698,-37.9047,-36.7826
