lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,t_d.1,t_d.2,t_d.3,t_d.4,t_d.5,t_d.6,t_d.7,t_d.8,t_d.9,t_d.10,t_d.11,t_d.12,t_d.13,t_d.14,t_d.15,t_d.16,t_d.17,t_d.18,t_d.19,t_d.20,t_d.21,t_d.22,t_c.1,t_c.2,t_c.3,t_c.4,t_c.5,t_c.6,t_c.7,t_c.8,t_c.9,t_c.10,n,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22
# Adaptation terminated
# Step size = 0.148665
# Diagonal elements of inverse mass matrix:
# 1.13408, 0.926755, 0.386545, 0.325919, 0.415373, 0.389797, 0.421933, 0.40762, 0.436426, 0.381757, 0.320028, 0.424565, 0.487792, 0.342227, 0.510846, 0.402838, 0.327372, 0.412743, 0.347158, 0.311995, 0.373079, 0.37947, 1.05373, 0.420971, 0.390179, 0.420148, 0.428523, 0.451435, 0.473964, 0.411287, 0.517174, 0.382442
-859.505,0.792409,0.148665,5,63,0,876.319,3.68416,0.584114,-0.13092,-0.277708,0.542914,-1.27652,-0.417751,-0.362811,-0.490918,-0.11096,0.459508,-0.777807,-1.64194,-0.706707,-2.27347,0.0793876,-0.19121,-1.10029,-0.526647,-0.564427,0.22967,1.10791,-0.342,0.628206,0.0320465,0.109106,-0.801506,0.143034,-0.545544,-1.12526,0.757773,-0.17354,20,-37.7366,-38.4669,-38.8521,-34.8739,-35.3141,-38.4311,-35.4089,-36.1828,-35.0629,-37.2082,-37.657,-37.025,-36.7413,-37.0816,-43.9628,-39.4949,-44.533,-44.7038,-43.7173,-38.3403,-37.9787,-37.7177
-860.123,0.827429,0.148665,6,63,0,878.597,1.97257,-1.2068,0.276834,1.04496,0.942599,-0.933054,-0.221662,0.280267,-0.047867,-0.436859,0.024452,-1.26599,1.5371,-0.167303,2.18072,-0.0862857,0.693909,-0.549907,0.0702813,0.365505,0.631165,0.559154,2.39778,1.09309,-0.207981,0.765402,-0.140063,0.609271,0.709812,-0.215803,-2.08825,-0.133053,20,-36.7658,-38.8465,-36.8442,-36.5578,-35.7322,-37.6319,-35.4518,-35.4576,-36.1648,-36.4847,-37.3456,-38.8286,-34.2259,-36.1508,-44.3775,-40.697,-45.882,-44.6849,-43.4718,-36.5727,-38.968,-38.0575
-856.846,0.872726,0.148665,5,63,0,875.636,3.68355,0.194286,1.76151,-0.0807072,1.12968,0.0853871,0.898301,-0.518279,-0.54915,0.913534,-0.492147,0.360093,-0.253768,-0.765079,-0.204109,-0.0053882,-0.0909261,-0.696118,-0.351192,-0.837124,0.528567,0.865779,0.392351,-0.798669,0.101318,-0.70032,-0.278508,0.275427,-1.3512,-0.43135,-0.580342,0.405072,20,-38.7857,-38.3208,-38.884,-36.5136,-36.2828,-36.8938,-36.3235,-37.3075,-34.2917,-36.5033,-37.1224,-37.7429,-37.0254,-35.6864,-44.7264,-39.3656,-42.0651,-43.1017,-43.9814,-38.0214,-39.8312,-36.7748
-862.03,0.844318,0.148665,6,63,0,874.38,3.66344,-0.700402,2.12516,0.472473,1.22302,0.771132,1.3181,-0.457341,-0.266784,-0.725817,0.963488,-1.30524,0.00152218,0.380732,0.269601,-0.0786963,0.103235,0.051587,0.0608635,-0.309001,0.455194,0.340742,1.10373,-1.20185,-0.0919242,-0.413486,-0.195525,0.0297288,0.503996,-0.939483,-0.693878,-0.0576841,20,-37.7503,-37.3272,-40.5548,-37.3599,-34.7671,-35.756,-34.3358,-39.0889,-36.4954,-37.6012,-37.3745,-37.2082,-38.4646,-38.0804,-49.0687,-37.7038,-42.1849,-42.9849,-41.4066,-38.934,-38.1683,-36.6844
-857.203,0.965368,0.148665,5,31,0,871.789,2.89704,0.751922,0.717658,0.744986,0.381892,-0.474836,-0.870398,0.480545,0.432542,0.144306,-0.10438,-0.538431,0.16426,-1.0002,0.177603,0.212478,0.395553,-0.414667,0.253849,-0.038355,-0.238854,0.212884,0.273116,0.4813,-0.261822,0.939504,-0.610447,0.0396625,-0.152465,-0.0270008,-0.735682,0.175035,20,-38.3717,-39.2782,-37.6343,-34.9502,-36.729,-38.6303,-36.8029,-35.3059,-35.6187,-36.804,-37.8658,-38.3357,-35.0576,-36.8237,-41.9663,-40.9017,-44.7049,-44.6762,-44.6153,-37.2405,-39.8343,-37.8896
-858.508,0.764646,0.148665,6,63,0,877.893,3.23389,-0.189665,1.23372,-0.603772,0.60512,0.0773662,-0.0165756,-0.538603,0.432063,0.569521,-0.306928,-0.578398,-0.564732,-0.355373,-0.512126,-0.668063,0.369708,-0.418964,-0.627066,0.251298,0.175364,0.678362,1.20481,-0.132083,0.72068,0.171503,-0.119675,-0.337779,-0.320007,-0.279612,0.11666,-0.61815,20,-36.4217,-39.379,-39.9026,-35.811,-34.6219,-39.8354,-35.5688,-35.6678,-35.4859,-36.3345,-37.0975,-37.3579,-36.1567,-35.7632,-46.3845,-42.0063,-43.376,-43.7795,-45.9109,-39.2929,-36.8571,-37.2855
-861.836,0.982595,0.148665,4,15,0,869.673,3.2928,0.259891,1.42966,0.0807058,0.631066,0.314277,0.323647,-0.788702,-0.0345944,0.475921,0.314692,0.323179,-0.820259,-0.183372,-0.587038,-0.321764,0.675413,0.410121,-0.67443,0.0478837,0.641743,-0.133605,1.21927,0.24957,0.916736,0.522618,0.301342,-0.017078,-0.261961,-0.254503,0.749413,-0.214909,20,-36.0262,-38.274,-38.5255,-35.1341,-35.1181,-40.2457,-35.4221,-37.4419,-35.5909,-37.4263,-36.829,-37.8732,-37.146,-37.5933,-47.7201,-41.755,-43.7128,-42.8579,-46.1611,-36.7593,-37.6448,-37.6993
-863.684,0.954819,0.148665,5,31,0,873.985,2.83857,-0.694083,1.20326,0.0225592,0.714623,0.0449929,0.165755,-0.711846,1.26287,1.13225,0.369376,-0.462882,-0.420505,-0.0957318,-0.720332,-0.7639,0.428289,0.310001,-0.220051,0.374554,0.43022,-0.0781122,1.46909,-0.214359,0.840181,0.688306,0.795983,-0.377629,-0.709914,-0.267826,0.410565,0.324021,20,-40.5685,-38.9747,-40.941,-36.821,-36.3931,-35.8033,-35.7133,-36.5384,-36.3049,-37.3883,-38.3008,-39.9733,-36.5205,-37.0257,-42.8242,-38.0066,-43.2925,-44.0595,-40.0703,-40.4037,-39.1703,-38.3918
-860.87,0.901143,0.148665,6,63,0,879.577,2.92892,-0.6481,0.612721,0.0563604,-1.14016,-0.669879,-1.53312,-0.891212,0.828147,0.390763,0.178581,-0.00382983,-0.786854,-0.231202,-0.525122,-0.752447,1.15507,0.0638232,-0.31859,0.292775,0.0980944,-0.248886,1.05163,0.370885,0.724662,2.10311,0.301749,-0.719321,-0.453838,-0.285603,0.409997,-0.535392,20,-38.6247,-38.2929,-40.5409,-35.8128,-36.5867,-36.7975,-36.8713,-37.9374,-36.0443,-35.5764,-36.5104,-39.0754,-38.1615,-36.2919,-43.422,-37.2604,-43.8972,-43.1072,-40.6477,-39.1424,-40.2395,-38.1209
-859.595,0.876685,0.148665,5,31,0,876.078,3.31364,0.0592947,0.59581,-0.0641046,-1.21436,-0.309751,-1.03889,-0.65366,0.801158,0.58111,-0.029183,0.0292383,-0.916968,-0.65669,-0.833327,-0.607497,1.05164,0.909234,-0.0407902,0.54656,0.594125,-0.307056,0.717532,0.478862,0.184417,1.8642,0.436937,-1.00721,-0.702846,-0.352084,0.131672,-0.778513,20,-38.0226,-39.5606,-40.275,-35.8194,-35.5171,-38.3634,-35.6947,-38.4255,-34.2306,-36.4633,-36.3705,-36.5413,-38.4375,-36.523,-47.3718,-40.6905,-40.0865,-42.6922,-43.3689,-38.974,-38.1528,-35.8632
